Date,Price,Open,High,Low,Vol.,Change %,Ticker
2/28/2025,"120,965.20","120,792.70","121,654.90","119,844.30",5.40M,-0.71%,FPT
2/27/2025,"121,827.40","122,430.90","122,603.30","121,310.00",3.93M,-0.35%,FPT
2/26/2025,"122,258.50","119,930.50","122,258.50","119,758.10",3.82M,2.01%,FPT
2/25/2025,"119,844.30","121,051.40","121,051.40","119,154.60",7.83M,-1.07%,FPT
2/24/2025,"121,137.60","122,430.90","122,430.90","120,275.40",8.62M,-1.06%,FPT
2/21/2025,"122,430.90","123,120.60","123,206.90","121,999.80",6.11M,-0.70%,FPT
2/20/2025,"123,293.10","124,327.70","124,672.60","123,293.10",3.89M,-0.69%,FPT
2/19/2025,"124,155.30","124,069.00","124,931.20","123,379.30",3.48M,0.07%,FPT
2/18/2025,"124,069.00","123,982.80","124,500.10","123,379.30",1.91M,0.21%,FPT
2/17/2025,"123,810.40","125,017.50","125,017.50","123,638.00",2.84M,-0.90%,FPT
2/14/2025,"124,931.20","124,155.30","125,017.50","123,810.40",3.74M,1.26%,FPT
2/13/2025,"123,379.30","125,017.50","125,017.50","123,034.40",3.28M,-1.31%,FPT
2/12/2025,"125,017.50","125,534.80","125,621.00","124,413.90",2.17M,-0.28%,FPT
2/11/2025,"125,362.30","122,603.30","125,362.30","120,792.70",6.17M,2.39%,FPT
2/10/2025,"122,430.90","125,448.50","125,448.50","122,430.90",8.91M,-2.81%,FPT
2/7/2025,"125,965.90","126,310.70","126,483.20","125,707.20",4.45M,-0.27%,FPT
2/6/2025,"126,310.70","126,741.80","127,000.50","125,534.80",3.94M,0.14%,FPT
2/5/2025,"126,138.30","126,655.60","127,172.90","125,707.20",5.98M,0.07%,FPT
2/4/2025,"126,052.10","125,879.60","126,741.80","125,276.10",6.29M,0.48%,FPT
2/3/2025,"125,448.50","127,604.00","128,638.60","125,276.10",14.66M,-5.15%,FPT
1/24/2025,"132,259.80","132,863.40","133,208.30","132,259.80",4.20M,-0.58%,FPT
1/23/2025,"133,035.80","129,414.60","134,501.50","129,328.40",8.12M,3.07%,FPT
1/22/2025,"129,069.70","128,983.50","129,845.70","128,638.60",3.20M,-0.13%,FPT
1/21/2025,"129,242.20","129,759.50","130,535.50","128,466.20",2.85M,-0.07%,FPT
1/20/2025,"129,328.40","128,466.20","129,673.30","127,776.50",2.55M,0.67%,FPT
1/17/2025,"128,466.20","126,397.00","129,414.60","125,879.60",4.07M,1.71%,FPT
1/16/2025,"126,310.70","126,052.10","126,741.80","125,189.90",4.10M,0.69%,FPT
1/15/2025,"125,448.50","125,879.60","126,310.70","124,845.00",3.27M,0.28%,FPT
1/14/2025,"125,103.70","127,259.10","127,604.00","125,103.70",3.33M,-1.69%,FPT
1/13/2025,"127,259.10","125,965.90","128,035.10","124,758.80",4.01M,0.20%,FPT
1/10/2025,"127,000.50","128,293.80","128,552.40","126,914.30",2.90M,-1.01%,FPT
1/9/2025,"128,293.80","127,862.70","128,638.60","127,604.00",1.97M,0.34%,FPT
1/8/2025,"127,862.70","129,328.40","129,328.40","127,690.20",4.46M,-1.20%,FPT
1/7/2025,"129,414.60","128,897.30","130,449.30","128,897.30",3.97M,0.54%,FPT
1/6/2025,"128,724.90","128,552.40","129,500.80","127,948.90",3.99M,0.20%,FPT
1/3/2025,"128,466.20","130,449.30","130,449.30","128,466.20",4.99M,-1.97%,FPT
1/2/2025,"131,052.80","131,483.90","131,656.30","129,414.60",3.65M,-0.33%,FPT
12/31/2024,"131,483.90","129,931.90","132,690.90","129,587.10",4.14M,1.33%,FPT
12/30/2024,"129,759.50","128,811.10","130,018.20","128,035.10",2.28M,0.60%,FPT
12/27/2024,"128,983.50","128,897.30","129,242.20","128,207.60",2.95M,-0.13%,FPT
12/26/2024,"129,156.00","130,190.60","130,535.50","128,552.40",2.57M,-0.66%,FPT
12/25/2024,"130,018.20","129,845.70","130,363.00","129,673.30",2.89M,0.27%,FPT
12/24/2024,"129,673.30","129,328.40","130,018.20","128,811.10",2.65M,0.40%,FPT
12/23/2024,"129,156.00","128,897.30","129,242.20","128,207.60",2.89M,0.20%,FPT
12/20/2024,"128,897.30","128,035.10","129,845.70","127,862.70",4.07M,0.95%,FPT
12/19/2024,"127,690.20","127,000.50","128,466.20","126,914.30",5.53M,-0.40%,FPT
12/18/2024,"128,207.60","127,604.00","129,156.00","127,604.00",3.36M,0.47%,FPT
12/17/2024,"127,604.00","129,414.60","129,759.50","127,345.40",6.84M,-1.27%,FPT
12/16/2024,"129,242.20","128,983.50","129,845.70","128,897.30",3.78M,0.27%,FPT
12/13/2024,"128,897.30","128,897.30","130,104.40","128,811.10",3.89M,-0.47%,FPT
12/12/2024,"129,500.80","130,966.60","130,966.60","128,638.60",4.77M,-0.20%,FPT
12/11/2024,"129,759.50","129,328.40","130,794.10","129,069.70",5.54M,0.67%,FPT
12/10/2024,"128,897.30","126,828.10","128,897.30","126,741.80",4.14M,1.70%,FPT
12/9/2024,"126,741.80","128,638.60","128,897.30","125,965.90",5.22M,-1.67%,FPT
12/6/2024,"128,897.30","130,966.60","130,966.60","127,604.00",5.22M,0.67%,FPT
12/5/2024,"128,035.10","124,155.30","128,035.10","123,810.40",5.58M,3.48%,FPT
12/4/2024,"123,724.20","125,017.50","126,138.30","123,120.60",6.45M,-1.03%,FPT
12/3/2024,"125,017.50","122,172.20","125,793.40","122,172.20",5.87M,1.97%,FPT
12/2/2024,"122,603.30","124,413.90","125,879.60","122,086.00",7.61M,-0.77%,FPT
11/29/2024,"123,551.70","119,356.30","124,493.60","119,013.80",13.32M,3.52%,FPT
11/28/2024,"119,356.30","119,356.30","119,870.00","118,414.40",5.45M,0.36%,FPT
11/27/2024,"118,928.20","115,760.20","119,613.10","115,760.20",11.29M,2.74%,FPT
11/26/2024,"115,760.20","114,219.00","116,359.50","114,133.40",4.80M,0.97%,FPT
11/25/2024,"114,647.10","114,732.70","114,732.70","114,047.80",2.13M,0.00%,FPT
11/22/2024,"114,647.10","113,790.90","115,075.20","113,448.40",3.35M,0.68%,FPT
11/21/2024,"113,876.50","113,362.80","113,876.50","112,164.10",3.65M,0.45%,FPT
11/20/2024,"113,362.80","111,307.90","113,362.80","108,482.40",9.73M,1.85%,FPT
11/19/2024,"111,307.90","114,304.60","114,390.20","111,222.30",8.79M,-2.99%,FPT
11/18/2024,"114,732.70","114,732.70","115,246.50","113,448.40",4.49M,0.07%,FPT
11/15/2024,"114,647.10","115,845.80","116,188.30","113,534.00",7.55M,-1.54%,FPT
11/14/2024,"116,445.20","118,072.00","119,784.40","116,445.20",5.45M,-1.31%,FPT
11/13/2024,"117,986.30","117,044.50","118,243.20","116,530.80",3.97M,0.73%,FPT
11/12/2024,"117,130.10","118,671.30","118,928.20","116,359.50",3.35M,-1.08%,FPT
11/11/2024,"118,414.40","116,873.30","119,441.90","116,445.20",6.09M,1.84%,FPT
11/8/2024,"116,273.90","116,530.80","117,130.10","115,674.60",2.42M,0.52%,FPT
11/7/2024,"115,674.60","115,845.80","117,815.10","114,904.00",4.11M,0.37%,FPT
11/6/2024,"115,246.50","113,962.10","115,246.50","113,876.50",2.07M,1.51%,FPT
11/5/2024,"113,534.00","113,876.50","114,732.70","113,277.20",1.91M,-0.15%,FPT
11/4/2024,"113,705.30","115,246.50","115,246.50","113,619.60",3.66M,-1.34%,FPT
11/1/2024,"115,246.50","115,588.90","115,588.90","114,390.20",3.07M,-0.96%,FPT
10/31/2024,"116,359.50","116,359.50","116,445.20","115,845.80",1.43M,0.00%,FPT
10/30/2024,"116,359.50","115,931.40","116,359.50","115,760.20",1.97M,0.37%,FPT
10/29/2024,"115,931.40","115,931.40","116,017.00","115,417.70",2.83M,0.37%,FPT
10/28/2024,"115,503.30","114,818.40","115,588.90","114,390.20",1.73M,0.67%,FPT
10/25/2024,"114,732.70","114,989.60","115,246.50","114,390.20",2.11M,-0.22%,FPT
10/24/2024,"114,989.60","114,904.00","114,989.60","114,561.50",2.62M,0.07%,FPT
10/23/2024,"114,904.00","113,790.90","115,417.70","113,534.00",3.47M,0.83%,FPT
10/22/2024,"113,962.10","116,188.30","116,188.30","113,876.50",6.91M,-1.77%,FPT
10/21/2024,"116,017.00","117,301.40","117,900.70","116,017.00",3.08M,-1.09%,FPT
10/18/2024,"117,301.40","117,643.90","117,986.30","116,958.90",2.49M,0.00%,FPT
10/17/2024,"117,301.40","116,873.30","117,387.00","116,017.00",2.97M,0.51%,FPT
10/16/2024,"116,702.00","116,787.60","117,387.00","116,445.20",3.17M,-0.51%,FPT
10/15/2024,"117,301.40","117,815.10","118,671.30","116,958.90",3.29M,-0.44%,FPT
10/14/2024,"117,815.10","120,811.90","120,983.10","117,387.00",6.45M,-1.43%,FPT
10/11/2024,"119,527.50","121,582.40","122,267.40","119,527.50",4.39M,-1.48%,FPT
10/10/2024,"121,325.60","116,273.90","121,582.40","116,273.90",11.45M,4.65%,FPT
10/9/2024,"115,931.40","114,989.60","116,273.90","114,989.60",3.01M,1.20%,FPT
10/8/2024,"114,561.50","114,818.40","115,674.60","114,390.20",2.42M,-0.22%,FPT
10/7/2024,"114,818.40","114,904.00","115,503.30","114,390.20",1.53M,0.00%,FPT
10/4/2024,"114,818.40","114,989.60","115,417.70","114,304.60",1.69M,0.07%,FPT
10/3/2024,"114,732.70","115,931.40","116,530.80","114,732.70",2.65M,-1.03%,FPT
10/2/2024,"115,931.40","115,246.50","116,359.50","115,246.50",1.98M,-0.37%,FPT
10/1/2024,"116,359.50","115,332.10","116,616.40","115,332.10",5.43M,1.04%,FPT
9/30/2024,"115,160.80","114,904.00","115,160.80","113,876.50",3.49M,0.22%,FPT
9/27/2024,"114,904.00","114,989.60","115,075.20","114,304.60",3.86M,-0.07%,FPT
9/26/2024,"114,989.60","115,588.90","115,588.90","114,647.10",3.24M,-0.37%,FPT
9/25/2024,"115,417.70","114,989.60","115,417.70","114,390.20",5.15M,0.22%,FPT
9/24/2024,"115,160.80","114,732.70","115,332.10","114,475.90",2.31M,0.37%,FPT
9/23/2024,"114,732.70","116,359.50","116,359.50","114,219.00",2.81M,-0.96%,FPT
9/20/2024,"115,845.80","116,702.00","117,301.40","115,588.90",4.28M,0.07%,FPT
9/19/2024,"115,760.20","115,588.90","116,273.90","114,989.60",5.93M,0.45%,FPT
9/18/2024,"115,246.50","114,219.00","115,760.20","113,790.90",6.19M,1.28%,FPT
9/17/2024,"113,790.90","112,335.30","113,790.90","112,335.30",3.05M,1.37%,FPT
9/16/2024,"112,249.70","112,849.10","113,876.50","112,249.70",2.20M,-1.43%,FPT
9/13/2024,"113,876.50","113,191.50","114,219.00","113,020.30",3.66M,0.53%,FPT
9/12/2024,"113,277.20","112,164.10","113,448.40","112,164.10",4.74M,1.30%,FPT
9/11/2024,"111,821.60","111,307.90","112,420.90","111,136.60",3.67M,0.46%,FPT
9/10/2024,"111,307.90","112,164.10","112,164.10","110,965.40",4.82M,-0.99%,FPT
9/9/2024,"112,420.90","111,992.80","112,934.70","111,393.50",3.32M,-0.61%,FPT
9/6/2024,"113,105.90","111,736.00","113,790.90","111,564.70",4.39M,1.15%,FPT
9/5/2024,"111,821.60","113,876.50","113,876.50","111,051.00",9.26M,-1.80%,FPT
9/4/2024,"113,876.50","113,876.50","113,876.50","112,592.20",5.22M,-1.34%,FPT
8/30/2024,"115,417.70","114,304.60","115,503.30","113,876.50",3.81M,0.82%,FPT
8/29/2024,"114,475.90","113,705.30","114,561.50","113,191.50",2.41M,0.30%,FPT
8/28/2024,"114,133.40","113,876.50","115,160.80","113,790.90",3.12M,0.60%,FPT
8/27/2024,"113,448.40","112,592.20","113,534.00","111,650.40",2.69M,0.76%,FPT
8/26/2024,"112,592.20","114,133.40","114,304.60","112,592.20",2.98M,-1.20%,FPT
8/23/2024,"113,962.10","114,475.90","114,475.90","113,362.80",3.51M,-0.52%,FPT
8/22/2024,"114,561.50","114,732.70","115,160.80","114,304.60",3.47M,0.22%,FPT
8/21/2024,"114,304.60","111,821.60","114,561.50","111,821.60",7.04M,1.52%,FPT
8/20/2024,"112,592.20","111,907.20","113,448.40","111,907.20",4.30M,0.77%,FPT
8/19/2024,"111,736.00","112,249.70","112,506.60","111,307.90",2.87M,-0.08%,FPT
8/16/2024,"111,821.60","110,537.30","112,164.10","110,537.30",5.86M,1.48%,FPT
8/15/2024,"110,194.80","110,537.30","110,879.80","109,766.70",2.60M,-0.62%,FPT
8/14/2024,"110,879.80","111,907.20","112,592.20","110,879.80",3.29M,-0.15%,FPT
8/13/2024,"111,051.00","111,051.00","111,479.10","109,595.40",4.71M,-0.23%,FPT
8/12/2024,"111,307.90","108,653.60","111,479.10","108,054.30",7.11M,2.44%,FPT
8/9/2024,"108,653.60","104,800.60","108,653.60","104,458.20",6.32M,4.53%,FPT
8/8/2024,"103,944.40","104,115.70","104,800.60","103,516.30",3.05M,-0.49%,FPT
8/7/2024,"104,458.20","103,601.90","104,458.20","102,917.00",3.25M,0.99%,FPT
8/6/2024,"103,430.70","102,745.70","104,372.50","102,574.50",7.74M,1.85%,FPT
8/5/2024,"101,547.00","103,687.60","105,228.80","100,519.60",11.98M,-3.73%,FPT
8/2/2024,"105,485.60","104,543.80","106,855.60","103,601.90",11.44M,-1.28%,FPT
8/1/2024,"106,855.60","110,965.40","111,051.00","106,256.20",7.90M,-2.95%,FPT
7/31/2024,"110,109.20","108,996.10","110,109.20","108,396.70",3.30M,0.47%,FPT
7/30/2024,"109,595.40","110,451.70","110,879.80","108,739.20",2.73M,-0.78%,FPT
7/29/2024,"110,451.70","111,307.90","111,821.60","110,451.70",5.59M,0.78%,FPT
7/26/2024,"109,595.40","107,797.40","109,595.40","106,513.10",4.54M,2.40%,FPT
7/25/2024,"107,026.80","106,341.80","107,454.90","106,256.20",2.95M,-0.79%,FPT
7/24/2024,"107,883.00","107,454.90","108,396.70","106,170.60",4.77M,0.40%,FPT
7/23/2024,"107,454.90","106,941.20","109,167.30","106,855.60",6.11M,1.13%,FPT
7/22/2024,"106,256.20","107,883.00","107,883.00","105,485.60",7.15M,-1.51%,FPT
7/19/2024,"107,883.00","110,109.20","110,708.50","107,883.00",7.53M,-1.49%,FPT
7/18/2024,"109,509.80","112,506.60","112,506.60","109,424.20",12.42M,-3.03%,FPT
7/17/2024,"112,934.70","114,732.70","114,818.40","111,222.30",8.02M,-1.57%,FPT
7/16/2024,"114,732.70","114,390.20","115,160.80","113,277.20",4.60M,0.98%,FPT
7/15/2024,"113,619.60","114,304.60","115,417.70","113,277.20",3.53M,-0.82%,FPT
7/12/2024,"114,561.50","113,191.50","116,445.20","113,191.50",4.09M,0.60%,FPT
7/11/2024,"113,876.50","114,818.40","115,931.40","113,448.40",7.87M,-0.75%,FPT
7/10/2024,"114,732.70","116,445.20","117,301.40","114,732.70",7.24M,-2.55%,FPT
7/9/2024,"117,729.50","119,099.40","119,270.70","116,445.20",11.13M,-1.50%,FPT
7/8/2024,"119,527.50","118,585.70","119,527.50","117,729.50",6.75M,0.65%,FPT
7/5/2024,"118,756.90","116,530.80","119,613.10","116,530.80",8.96M,2.14%,FPT
7/4/2024,"116,273.90","113,105.90","116,273.90","113,105.90",9.34M,3.66%,FPT
7/3/2024,"112,164.10","111,736.00","113,705.30","111,393.50",8.78M,2.34%,FPT
7/2/2024,"109,595.40","110,109.20","113,105.90","109,167.30",7.73M,-0.47%,FPT
7/1/2024,"110,109.20","111,650.40","111,650.40","110,023.50",7.33M,-1.46%,FPT
6/28/2024,"111,736.00","113,705.30","113,705.30","111,650.40",7.63M,-1.73%,FPT
6/27/2024,"113,705.30","112,420.90","114,818.40","111,992.80",7.36M,0.76%,FPT
6/26/2024,"112,849.10","112,164.10","112,849.10","110,794.10",8.22M,1.38%,FPT
6/25/2024,"111,307.90","112,164.10","112,249.70","110,109.20",15.76M,-1.59%,FPT
6/24/2024,"113,105.90","115,588.90","116,017.00","113,020.30",15.16M,-2.94%,FPT
6/21/2024,"116,530.80","114,647.10","116,530.80","114,133.40",8.80M,2.10%,FPT
6/20/2024,"114,133.40","113,876.50","116,188.30","112,849.10",12.04M,1.37%,FPT
6/19/2024,"112,592.20","109,595.40","113,705.30","108,396.70",11.12M,2.73%,FPT
6/18/2024,"109,595.40","110,280.40","111,051.00","109,595.40",7.68M,-0.62%,FPT
6/17/2024,"110,280.40","112,164.10","112,506.60","110,023.50",5.60M,-1.68%,FPT
6/14/2024,"112,164.10","111,393.50","113,534.00","110,451.70",7.37M,0.77%,FPT
6/13/2024,"111,307.90","114,475.90","114,561.50","111,307.90",9.36M,-1.52%,FPT
6/12/2024,"113,020.30","109,509.80","113,619.60","109,424.20",12.90M,4.24%,FPT
6/11/2024,"108,426.80","106,798.50","108,426.80","105,910.40",8.37M,1.74%,FPT
6/10/2024,"106,576.50","106,206.40","107,316.60","105,836.40",4.99M,1.41%,FPT
6/7/2024,"105,096.30","104,356.10","105,096.30","103,986.10",4.97M,1.72%,FPT
6/6/2024,"103,320.00","103,838.10","104,874.20","102,727.90",6.89M,-0.36%,FPT
6/5/2024,"103,690.00","103,616.00","107,242.60","103,394.00",8.36M,0.72%,FPT
6/4/2024,"102,949.90","102,875.90","103,098.00","101,987.80",9.27M,1.61%,FPT
6/3/2024,"101,321.70","99,915.50","101,839.80","99,693.40",10.28M,1.71%,FPT
5/31/2024,"99,619.40","99,915.50","101,247.70","99,027.30",3.48M,-0.30%,FPT
5/30/2024,"99,915.50","99,027.30","99,915.50","97,621.10",9.60M,-0.52%,FPT
5/29/2024,"100,433.50","101,469.70","102,283.80","99,767.40",7.72M,-0.95%,FPT
5/28/2024,"101,395.70","99,175.30","101,395.70","98,509.20",6.12M,3.16%,FPT
5/27/2024,"98,287.20","98,435.20","98,805.30","96,659.00",6.82M,0.68%,FPT
5/24/2024,"97,621.10","102,135.80","102,135.80","96,659.00",17.69M,-4.07%,FPT
5/23/2024,"101,765.70","101,765.70","101,987.80","99,915.50",4.79M,-0.36%,FPT
5/22/2024,"102,135.80","102,061.80","103,394.00","100,729.60",5.97M,1.47%,FPT
5/21/2024,"100,655.60","99,175.30","100,655.60","98,805.30",4.59M,2.26%,FPT
5/20/2024,"98,435.20","100,063.50","100,729.60","98,435.20",2.66M,-1.12%,FPT
5/17/2024,"99,545.40","100,211.50","100,655.60","98,953.30",3.05M,-0.66%,FPT
5/16/2024,"100,211.50","100,359.50","101,617.70","99,323.40",4.12M,0.97%,FPT
5/15/2024,"99,249.40","97,325.10","99,545.40","97,177.00",4.83M,2.76%,FPT
5/14/2024,"96,584.90","96,214.90","97,473.10","95,918.80",3.05M,0.62%,FPT
5/13/2024,"95,992.90","97,177.00","97,325.10","95,326.80",2.45M,-0.99%,FPT
5/10/2024,"96,955.00","97,177.00","97,843.10","95,622.80",5.01M,0.54%,FPT
5/9/2024,"96,436.90","96,659.00","98,287.20","96,214.90",2.91M,-0.53%,FPT
5/8/2024,"96,955.00","96,288.90","96,955.00","95,696.80",3.99M,-0.23%,FPT
5/7/2024,"97,177.00","94,734.70","97,399.10","94,142.60",4.13M,2.90%,FPT
5/6/2024,"94,438.60","93,624.50","94,438.60","92,144.30",3.58M,1.35%,FPT
5/3/2024,"93,180.40","94,808.70","95,030.70","92,958.40",4.22M,-1.10%,FPT
5/2/2024,"94,216.60","91,626.20","95,474.80","91,404.10",4.59M,3.33%,FPT
4/26/2024,"91,182.10","91,034.10","92,810.40","90,442.00",4.49M,0.00%,FPT
4/25/2024,"91,182.10","90,664.00","94,734.70","90,220.00",7.55M,2.58%,FPT
4/24/2024,"88,887.80","84,077.00","88,887.80","83,781.00",13.43M,6.95%,FPT
4/23/2024,"83,114.90","82,078.70","83,855.00","81,338.60",5.34M,1.81%,FPT
4/22/2024,"81,634.60","81,412.60","82,448.80","80,598.50",3.17M,1.19%,FPT
4/19/2024,"80,672.50","81,782.70","82,300.70","80,672.50",7.09M,-2.50%,FPT
4/17/2024,"82,744.80","83,707.00","83,707.00","82,596.80",2.57M,-1.06%,FPT
4/16/2024,"83,632.90","82,892.80","83,781.00","82,522.80",4.82M,1.25%,FPT
4/15/2024,"82,596.80","85,483.20","85,557.20","82,522.80",4.90M,-3.38%,FPT
4/12/2024,"85,483.20","85,779.30","85,779.30","84,595.10",1.81M,0.52%,FPT
4/11/2024,"85,039.20","84,003.00","85,409.20","83,855.00",2.05M,0.97%,FPT
4/10/2024,"84,225.00","84,003.00","85,557.20","83,855.00",2.37M,0.71%,FPT
4/9/2024,"83,632.90","83,336.90","83,781.00","83,262.90",1.89M,0.36%,FPT
4/8/2024,"83,336.90","84,151.00","84,151.00","83,336.90",2.58M,-0.97%,FPT
4/5/2024,"84,151.00","83,707.00","84,891.10","83,336.90",3.65M,-0.26%,FPT
4/4/2024,"84,373.10","85,113.20","85,705.30","84,373.10",3.12M,-0.96%,FPT
4/3/2024,"85,187.20","85,927.30","86,593.40","85,187.20",3.37M,-1.62%,FPT
4/2/2024,"86,593.40","85,409.20","86,593.40","85,409.20",3.02M,0.17%,FPT
4/1/2024,"86,445.40","85,853.30","87,037.50","85,261.20",2.61M,0.26%,FPT
3/29/2024,"86,223.30","86,149.30","86,741.40","85,853.30",1.78M,-0.51%,FPT
3/28/2024,"86,667.40","85,779.30","86,889.40","85,335.20",3.71M,1.65%,FPT
3/27/2024,"85,261.20","84,891.10","85,335.20","84,447.10",1.75M,0.17%,FPT
3/26/2024,"85,113.20","84,373.10","85,483.20","84,077.00",2.24M,0.88%,FPT
3/25/2024,"84,373.10","84,447.10","85,187.20","84,225.00",3.70M,-0.78%,FPT
3/22/2024,"85,039.20","86,075.30","86,075.30","84,743.10",3.19M,-1.12%,FPT
3/21/2024,"86,001.30","85,261.20","86,001.30","84,817.10",4.97M,1.48%,FPT
3/20/2024,"84,743.10","83,114.90","85,113.20","82,226.70",4.60M,2.23%,FPT
3/19/2024,"82,892.80","83,632.90","83,632.90","82,226.70",4.38M,-0.88%,FPT
3/18/2024,"83,632.90","85,705.30","85,705.30","82,226.70",7.78M,-2.59%,FPT
3/15/2024,"85,853.30","86,445.40","86,445.40","84,743.10",5.08M,-0.85%,FPT
3/14/2024,"86,593.40","87,703.60","87,703.60","85,631.30",4.58M,0.00%,FPT
3/13/2024,"86,593.40","83,484.90","86,593.40","82,892.80",6.76M,4.56%,FPT
3/12/2024,"82,818.80","81,412.60","84,003.00","81,412.60",3.85M,1.73%,FPT
3/11/2024,"81,412.60","81,412.60","84,003.00","81,412.60",4.47M,0.00%,FPT
3/8/2024,"81,412.60","82,374.70","83,336.90","81,042.50",4.12M,-1.17%,FPT
3/7/2024,"82,374.70","80,746.50","84,299.00","80,080.40",5.34M,2.02%,FPT
3/6/2024,"80,746.50","81,412.60","81,708.60","80,228.40",4.90M,-1.45%,FPT
3/5/2024,"81,930.70","82,448.80","82,448.80","81,338.60",4.47M,-0.63%,FPT
3/4/2024,"82,448.80","82,152.70","82,744.80","82,004.70",4.08M,0.54%,FPT
3/1/2024,"82,004.70","80,820.50","82,448.80","80,746.50",5.32M,1.65%,FPT
2/29/2024,"80,672.50","80,080.40","80,968.50","79,710.30",3.74M,0.46%,FPT
2/28/2024,"80,302.40","79,932.40","80,302.40","78,674.20",4.58M,0.56%,FPT
2/27/2024,"79,858.40","80,302.40","81,042.50","79,488.30",3.70M,-0.09%,FPT
2/26/2024,"79,932.40","76,897.90","79,932.40","76,601.90",5.91M,3.95%,FPT
2/23/2024,"76,897.90","78,082.10","78,970.20","76,453.80",5.43M,-0.67%,FPT
2/22/2024,"77,416.00","78,378.10","78,452.10","77,416.00",2.27M,-1.23%,FPT
2/21/2024,"78,378.10","76,971.90","79,118.20","76,601.90",4.15M,1.53%,FPT
2/20/2024,"77,193.90","77,860.00","77,860.00","76,971.90",2.44M,-0.67%,FPT
2/19/2024,"77,712.00","78,082.10","79,192.30","77,712.00",2.69M,-0.10%,FPT
2/16/2024,"77,786.00","76,971.90","77,786.00","76,823.90",2.73M,1.06%,FPT
2/15/2024,"76,971.90","77,860.00","78,082.10","76,823.90",2.97M,-0.86%,FPT
2/7/2024,"77,638.00","77,490.00","77,712.00","76,897.90",2.81M,0.77%,FPT
2/6/2024,"77,045.90","76,675.90","77,712.00","76,157.80",2.49M,0.58%,FPT
2/5/2024,"76,601.90","75,491.70","77,045.90","75,417.70",3.56M,1.47%,FPT
2/2/2024,"75,491.70","74,159.50","75,639.70","74,085.50",3.80M,2.10%,FPT
2/1/2024,"73,937.40","70,977.00","73,937.40","70,829.00",10.31M,4.39%,FPT
1/31/2024,"70,829.00","70,754.90","71,051.00","70,680.90",1.83M,0.10%,FPT
1/30/2024,"70,754.90","70,977.00","70,977.00","70,606.90",1.26M,-0.31%,FPT
1/29/2024,"70,977.00","70,977.00","71,125.00","70,532.90",1.40M,0.00%,FPT
1/26/2024,"70,977.00","70,680.90","71,199.00","70,532.90",1.22M,0.84%,FPT
1/25/2024,"70,384.90","70,384.90","70,829.00","70,162.90",1.12M,0.11%,FPT
1/24/2024,"70,310.90","70,903.00","70,903.00","70,236.90",2.28M,-0.63%,FPT
1/23/2024,"70,754.90","71,125.00","71,347.00","70,606.90",1.96M,-0.83%,FPT
1/22/2024,"71,347.00","71,643.10","71,643.10","70,903.00",1.47M,0.10%,FPT
1/19/2024,"71,273.00","71,051.00","71,717.10","70,829.00",1.97M,0.73%,FPT
1/18/2024,"70,754.90","70,829.00","71,051.00","70,458.90",1.50M,-0.10%,FPT
1/17/2024,"70,829.00","70,754.90","71,051.00","70,310.90",1.87M,0.00%,FPT
1/16/2024,"70,829.00","70,088.80","70,829.00","70,088.80",1.07M,0.31%,FPT
1/15/2024,"70,606.90","70,310.90","70,977.00","70,236.90",1.74M,0.74%,FPT
1/12/2024,"70,088.80","70,162.90","70,754.90","69,644.80",3.43M,-0.32%,FPT
1/11/2024,"70,310.90","70,088.80","70,606.90","70,088.80",1.81M,0.32%,FPT
1/10/2024,"70,088.80","71,569.10","71,717.10","69,940.80",4.37M,-1.97%,FPT
1/9/2024,"71,495.10","72,013.10","72,013.10","71,495.10",1.60M,-0.72%,FPT
1/8/2024,"72,013.10","72,087.20","72,753.30","71,865.10",1.91M,-0.10%,FPT
1/5/2024,"72,087.20","72,013.10","72,161.20","71,421.00",1.51M,0.21%,FPT
1/4/2024,"71,939.10","71,273.00","72,827.30","71,199.00",3.93M,0.93%,FPT
1/3/2024,"71,273.00","70,754.90","71,421.00","70,606.90",1.90M,0.42%,FPT
1/2/2024,"70,977.00","71,717.10","71,717.10","70,829.00",2.27M,-0.21%,FPT
12/29/2023,"71,125.00","71,495.10","71,791.10","71,125.00",2.47M,-0.52%,FPT
12/28/2023,"71,495.10","71,791.10","71,791.10","71,273.00",1.58M,-0.31%,FPT
12/27/2023,"71,717.10","72,087.20","72,383.20","71,717.10",1.79M,-0.31%,FPT
12/26/2023,"71,939.10","71,421.00","72,975.30","71,347.00",4.44M,1.25%,FPT
12/25/2023,"71,051.00","70,236.90","71,199.00","70,162.90",2.67M,1.48%,FPT
12/22/2023,"70,014.80","70,310.90","70,384.90","69,866.80",1.69M,-0.53%,FPT
12/21/2023,"70,384.90","70,014.80","70,384.90","69,570.80",2.32M,0.42%,FPT
12/20/2023,"70,088.80","69,792.80","70,310.90","69,644.80",1.78M,0.11%,FPT
12/19/2023,"70,014.80","69,496.80","70,014.80","69,274.70",1.65M,0.64%,FPT
12/18/2023,"69,570.80","70,977.00","71,199.00","69,348.70",3.00M,-2.29%,FPT
12/15/2023,"71,199.00","71,199.00","71,273.00","70,310.90",1.95M,0.00%,FPT
12/14/2023,"71,199.00","70,903.00","71,347.00","70,458.90",2.26M,1.05%,FPT
12/13/2023,"70,458.90","72,087.20","72,087.20","70,458.90",2.84M,-1.65%,FPT
