Date,Price,Open,High,Low,Vol.,Change %,Ticker,WCP,WAP,VWAP,ZLMA,FWMA,Decay,SMA,Bollinger_Upper,Bollinger_Lower,Avg_Gain,Avg_Loss,RSI,MACD,MACD_Signal,MACD_Hist
2024-09-23,21416.7,21500.0,21750.0,21416.7,18620000.0,0.0019,HPG,21500.025,21527.8,21261.781499159664,20923.340508713514,21236.360959909656,21199.00935566647,21179.170000000002,21737.27005931949,20621.069940680514,99.82015258634418,95.71756570537289,51.04905256050159,-199.444972405734,-293.13779340696794,93.69282100123394
2024-09-24,21541.7,21416.7,21541.7,21375.0,12780000.0,0.0058,HPG,21500.025,21486.13333333333,21251.865442526338,21008.860790681138,21352.987696216827,21197.08820042596,21170.840000000004,21699.904940399367,20641.77505960064,101.61871311589103,88.88059672641769,53.34334974757065,-152.92827535901597,-265.0958897973776,112.16761443836162
2024-09-25,21833.3,21750.0,22000.0,21708.3,49210000.0,0.0135,HPG,21843.725,21847.2,21286.998465750217,21136.598157183602,21536.451434217957,21286.31234030201,21179.170000000002,21745.07113735974,20613.268862640263,115.18880503618442,82.53198267453072,58.258317888515045,-91.47925886532903,-230.3725636109679,138.89330474563886
2024-09-26,21708.3,21916.7,22041.7,21708.3,26090000.0,-0.0056999999999999,HPG,21791.65,21819.433333333334,21309.063817975264,21224.806766432255,21602.097221908527,21319.11730896149,21191.670000000002,21793.439226970113,20589.90077302989,106.96103324788554,85.56541248349282,55.55654073473232,-52.264453819105256,-194.75094165259537,142.48648783349012
2024-09-27,21708.3,21791.7,21916.7,21583.3,36650000.0,0.0,HPG,21729.15,21736.100000000002,21334.017562067984,21301.399240067254,21642.668328627897,21361.141133120826,21206.25,21844.02837926236,20568.47162073764,99.32095944446515,79.45359730610048,55.55654073473232,-20.944997400336433,-159.98975280214358,139.04475540180715
2024-09-30,21958.3,21833.3,22166.7,21791.7,44910000.0,0.0115,HPG,21968.75,21972.233333333334,21386.93058660873,21413.139571182823,21763.24225296443,21439.963720943546,21237.5,21957.44476981282,20517.55523018718,110.08374805557479,73.77834035566472,59.87299992446151,23.774747627481702,-123.23685271621854,147.01160034370025
2024-10-01,22291.7,22333.3,22500.0,22208.3,45420000.0,0.0152,HPG,22322.925000000003,22333.333333333332,21470.755947889942,21570.035038865335,21965.11602484472,21550.504789535786,21289.585,22150.300331082108,20428.86966891789,126.03490890874812,68.50845890168867,64.7849938691082,85.13665900109845,-81.56215037275516,166.6988093738536
2024-10-02,21916.7,22250.0,22250.0,21916.7,25540000.0,-0.0168,HPG,22000.025,22027.8,21515.285875154837,21636.98724675179,21946.639706380574,21587.825331212785,21333.335,22229.231103646067,20437.43889635393,117.03241541526612,90.40071183728233,56.419346786774284,102.32748233938764,-44.784223830326596,147.11170616971424
2024-10-03,21833.3,22041.7,22208.3,21750.0,32160000.0,-0.0038,HPG,21906.225,21930.533333333336,21568.851677511306,21679.201754824357,21903.367961603613,21628.218415149207,21381.25,22276.438162520975,20486.061837479025,108.67295717131854,89.90066099176227,54.72678504657636,107.97695951509377,-14.231987161242525,122.2089466763363
2024-10-04,21833.3,21833.3,22083.3,21750.0,21070000.0,0.0,HPG,21874.975,21888.86666666667,21611.59620355564,21715.15601875837,21876.625855448896,21652.846318230444,21414.579999999998,22325.631271537615,20503.52872846238,100.91060308765293,83.47918520663639,54.72678504657636,111.17268141041859,10.8489465530897,100.32373485732889
2024-10-07,22000.0,22000.0,22083.3,21833.3,14960000.0,0.0076,HPG,21979.15,21972.2,21637.281795902814,21775.89993078818,21923.757075098816,21681.102644033745,21447.915,22394.53827142422,20501.291728575783,105.6098457242492,77.51638626330522,57.67051753209591,125.70753267985128,33.82066377844202,91.88686890140926
2024-10-08,22458.3,22000.0,22583.3,21958.3,45800000.0,0.0208,HPG,22364.55,22333.3,21713.168693003438,21910.79551473287,22127.97133258046,21791.476477516222,21522.915,22541.18072744353,20504.64927255647,130.80199960108848,71.97950153021199,64.5039112894201,172.22221635044116,61.50097429284185,110.72124205759931
2024-10-09,22916.7,22625.0,22916.7,22541.7,49940000.0,0.0204,HPG,22822.95,22791.7,21826.495648474178,22109.342734109516,22429.273546019198,21945.86028294047,21612.5,22786.687290719034,20438.312709280966,154.2018567724394,66.83810856376827,69.76198016403697,243.27021960972706,97.8548233562189,145.41539625350816
2024-10-10,22708.3,23000.0,23083.3,22708.3,28590000.0,-0.0091,HPG,22802.05,22833.3,21890.160558827716,22241.390297054033,22535.89274421231,22011.075661077026,21702.079999999998,22925.108896849215,20479.05110315078,143.1874384315509,76.94967223778492,65.04466148219339,279.5377980082012,134.19141828661537,145.34637972158583
2024-10-11,22750.0,22791.7,22875.0,22500.0,18910000.0,0.0018,HPG,22718.75,22708.333333333332,21941.00742291932,22361.283288062543,22617.71084697911,22063.13115032042,21797.915,23034.610017120354,20561.219982879647,135.93833568644018,71.45326707794315,65.54669228381397,308.09344720348963,168.97182406999022,139.1216231334994
2024-10-14,22541.7,22791.7,22875.0,22541.7,21570000.0,-0.0092,HPG,22625.025,22652.8,21999.8958197913,22425.165910742417,22588.722111801242,22111.98322978298,21889.585,23056.010640963294,20723.159359036705,126.22845456598017,81.22803371523288,60.84574920350237,310.3385461775397,197.24516849150012,113.09337768603956
2024-10-15,22625.0,22833.3,22875.0,22625.0,24190000.0,0.0037,HPG,22687.5,22708.333333333332,22056.79030736786,22493.627958689045,22602.611823828345,22160.040635547375,21968.75,23107.464971961956,20830.035028038044,123.16213638269582,75.42603130700196,62.01886940975343,315.20591949136724,220.83731869147357,94.36860079989367
2024-10-16,22583.3,22625.0,22750.0,22583.3,13950000.0,-0.0018,HPG,22624.975,22638.86666666667,22098.640773750027,22543.297544797835,22595.270807453417,22194.800714571382,22052.079999999998,23107.509641825545,20996.65035817445,114.36484092678899,73.0170290707876,61.033034267545766,312.1008026347772,239.0900154801343,73.01078715464291
2024-10-17,22708.3,22625.0,22708.3,22291.7,24670000.0,0.0055,HPG,22604.15,22569.433333333334,22144.730675058338,22606.99534617217,22638.48356860531,22246.865347365598,22135.41,23115.426635520354,21155.393364479645,115.12449514630407,67.80152699430278,62.93500170129603,316.08282444075667,254.4885772722588,61.59424716849787
2024-10-18,22458.3,22708.3,22750.0,22458.3,19490000.0,-0.011,HPG,22531.225,22555.533333333336,22225.186087516537,22614.70537998498,22569.68444946358,22305.54717746347,22189.575,23110.60560324137,21268.544396758633,106.90131692156807,80.81570363756687,56.94812148794565,295.6575386825825,262.72236955432356,32.93516912825896
2024-10-21,22291.7,22458.3,22541.7,22250.0,16670000.000000002,-0.0074,HPG,22343.775,22361.13333333333,22251.823126721043,22589.37590308358,22463.521157538114,22321.958238473566,22233.325,23079.893928708425,21386.756071291577,99.26550857002749,86.94315337774056,53.30874919120127,262.99547675031135,262.77699099352117,0.21848575679018722
2024-10-22,22208.3,22208.3,22375.0,22083.3,21980000.0,-0.0037,HPG,22218.725,22222.2,22267.524175647883,22550.812082734963,22366.054935064934,22325.05620477998,22266.655,23048.594336657534,21484.715663342464,92.17511510073982,86.69007099361633,51.53329002331118,227.75545128485464,255.77268305178788,-28.017231766933236
2024-10-23,22041.7,22208.3,22250.0,21958.3,16329999.999999998,-0.0075,HPG,22072.925000000003,22083.333333333332,22299.727925449544,22485.91505897807,22242.164731789948,22337.36727215975,22277.075,23040.022886405306,21514.127113594695,85.59117830782984,92.39792306550078,48.08787596960955,184.26021251522252,241.47018894447484,-57.20997642925232
2024-10-24,22041.7,22083.3,22250.0,21958.3,19080000.0,0.0,HPG,22072.925000000003,22083.333333333332,22315.23334563618,22428.761576410834,22165.601970638058,22338.119455376844,22293.745000000003,23017.952534882683,21569.537465117322,79.47752271441342,85.798071417965,48.087875969609556,148.08291476106024,222.79273410779192,-74.70981934673168
2024-10-25,22041.7,22166.7,22208.3,22041.7,11330000.0,0.0,HPG,22083.35,22097.233333333334,22351.5414162924,22378.465309942774,22118.2815866742,22354.28262467109,22310.415,22991.974617890282,21628.85538210972,73.80055680624103,79.66963774525323,48.08787596960955,118.05132347490871,201.8444519812153,-83.79312850630657
2024-10-28,22291.7,22083.3,22458.3,22083.3,14320000.0,0.0113,HPG,22281.25,22277.766666666666,22384.420547907623,22379.589996031795,22184.536103896102,22373.36064494053,22327.085,22988.39059629124,21665.77940370876,86.38623132008097,73.978949334878,53.8684463592812,113.12000467835242,184.09956252064273,-70.97955784229032
2024-10-29,22541.7,22333.3,22625.0,22250.0,18880000.0,0.0112,HPG,22489.6,22472.233333333334,22393.079727053093,22425.064943183745,22320.961202710336,22389.72757101498,22339.585,23007.492444818523,21671.677555181475,98.07292908293233,68.694738668101,58.80811934681785,127.91033890124527,172.86171779676323,-44.95137889551796
2024-10-30,22500.0,22541.7,22583.3,22333.3,13280000.0,-0.0018,HPG,22479.15,22472.2,22416.292289285957,22455.783755313263,22389.360135516657,22411.53262942068,22368.75,23009.286944167947,21728.213055832053,91.06771986272288,66.76654304895098,57.698321126690715,134.71404418810926,165.23218307503242,-30.51813888692317
2024-10-31,22416.7,22541.7,22541.7,22333.3,15990000.0,-0.0037,HPG,22427.1,22430.566666666666,22453.067823665893,22466.219937076312,22399.814438170528,22437.79836914107,22397.920000000002,22986.842425775125,21808.99757422488,84.56288272967124,67.94750425974014,55.44729404925209,131.86436549048813,158.55861955812355,-26.694254067635427
2024-11-01,22125.0,22333.3,22375.0,22041.7,15840000.0,-0.013,HPG,22166.675,22180.566666666666,22470.850429418075,22421.397673738797,22294.852862789383,22436.258019274075,22412.505,22955.18370682754,21869.82629317246,78.52267682040902,83.92982538404446,48.335775537384364,104.85946775884076,147.818789198267,-42.95932143942625
2024-11-04,21916.7,22125.0,22125.0,21791.7,21970000.0,-0.0093999999999999,HPG,21937.525,21944.466666666664,22461.365608392254,22344.23117088211,22150.41003387917,22400.860830612626,22408.340000000004,22965.43606617645,21851.243933823556,72.9139141903798,92.8134092851841,43.99631434410439,65.89028044477163,131.43308744756794,-65.54280700279631
2024-11-05,22083.3,21916.7,22125.0,21833.3,9710000.0,0.0076,HPG,22031.225,22013.86666666667,22465.197795087686,22307.407515066254,22124.77725578769,22383.860272361337,22389.59,22964.561830524453,21814.618169475547,79.60577746249542,86.18388005052809,48.01612999064314,47.898007985662844,114.72607155518692,-66.82806356952408
2024-11-06,22458.3,22208.3,22625.0,22125.0,25190000.0,0.017,HPG,22416.65,22402.766666666666,22417.130471760676,22343.258377175578,22252.156945228686,22350.866986738827,22366.670000000002,22887.13223625766,21846.207763742343,100.7053647866029,80.02788861834752,55.72044042219654,63.17018189392911,104.41489362293537,-41.244711729006255
2024-11-07,22458.3,22583.3,22750.0,22458.3,19180000.0,0.0,HPG,22531.225,22555.533333333336,22391.632664882905,22373.649142964157,22330.894426877472,22343.886466675533,22354.17,22851.583195179566,21856.75680482043,93.51212444470269,74.31161085989413,55.72044042219654,74.41567219934223,98.41504933821675,-23.99937713887452
2024-11-08,22500.0,22666.7,22916.7,22500.0,29720000.0,0.0019,HPG,22604.175,22638.899999999998,22395.275391510866,22406.859278741525,22395.477284020326,22351.712615711396,22341.670000000002,22808.846166932,21874.493833068005,89.81125841293827,69.00363865561599,56.55090301394725,85.70469540500926,95.87297855157524,-10.168283146565983
2024-11-11,23083.3,22541.7,23083.3,22458.3,49050000.0,0.0259,HPG,22927.05,22874.966666666664,22440.118591055,22540.703772847337,22658.21638057595,22479.018365771703,22368.75,22936.671601336893,21800.828398663107,125.0604542405855,64.074807323072,66.12223083451508,140.1037341512747,104.71912967151513,35.38460447975956
2024-11-12,22916.7,23125.0,23250.0,22750.0,28760000.0,-0.0072,HPG,22958.35,22972.233333333334,22461.864330644563,22624.96737212355,22756.95235460192,22519.90502541649,22383.335,22992.45372241945,21774.21627758055,116.12756465197225,71.39803537142389,61.92624614318466,167.8374114122962,117.34278601967137,50.49462539262484
2024-11-13,22541.7,22666.7,22833.3,22375.0,26750000.0,-0.0163999999999999,HPG,22572.925000000003,22583.333333333332,22463.72978231585,22628.563947747625,22674.735155279504,22520.83892604958,22381.255,22987.777205001436,21774.732794998567,107.83273860540281,93.08388998775075,53.67039023124306,157.73886896537806,125.4220026088127,32.316866356565356
2024-11-14,21916.7,22541.7,22583.3,21916.7,31880000.0,-0.0277,HPG,22083.35,22138.899999999998,22433.25662748785,22517.34151692972,22385.17261434218,22449.594482838897,22341.675,22961.505200434218,21721.84479956578,100.13040013358832,131.07789784576855,43.3074422538798,98.17176170393941,119.97195442783806,-21.800192723898647
2024-11-15,21583.3,21916.7,21958.3,21583.3,33130000.000000004,-0.0152,HPG,21677.05,21708.3,22373.12318619412,22360.366769553337,22078.863184641446,22355.31698898623,22297.925,23001.02340855115,21594.826591448847,92.97822869547488,145.52947657107092,38.98332282035352,23.78759776174047,100.73508309461855,-76.94748533287807
2024-11-18,21500.0,21666.7,21708.3,21250.0,24720000.0,-0.0039,HPG,21489.575,21486.100000000002,22324.52594108568,22209.70883104747,21857.74045736872,22288.026097569065,22258.34,23046.870429010563,21469.809570989437,86.3369266457981,141.08451395885152,37.96340679939961,-41.406691341249825,72.30672820744488,-113.7134195486947
2024-11-19,21208.3,21541.7,21666.7,21208.3,19010000.0,-0.0136,HPG,21322.9,21361.100000000002,22288.351927407002,22027.027762737245,21609.652247317896,22222.630578756136,22208.34,23126.40846757733,21290.27153242267,80.17000331395538,151.84276296179075,34.55413449907911,-115.2824826174874,34.788886042458415,-150.07136865994582
2024-11-20,21333.3,21166.7,21666.7,21041.7,27300000.0,0.0059,HPG,21343.75,21347.233333333334,22239.252663575702,21892.735752054847,21504.08019198193,22147.848257722515,22172.92,23169.37378713547,21176.466212864525,83.37214593438713,140.99685132166286,37.15849647411082,-161.87710561035055,-4.544312288103381,-157.33279332224717
2024-11-21,21541.7,21375.0,21625.0,21291.7,15330000.0,0.0098,HPG,21500.025,21486.13333333333,22220.263922246348,21815.535845332473,21518.438266516092,22119.619838475915,22147.92,23182.591645042292,21113.248354957705,92.30270693907387,130.9256476558298,41.349006539324805,-179.9136096006514,-39.61817175061299,-140.2954378500384
2024-11-22,21750.0,21583.3,21875.0,21541.7,20720000.0,0.0097,HPG,21729.175,21722.233333333334,22200.891931644706,21787.643533069193,21606.88170525127,22095.54329343745,22133.335,23182.43425329544,21084.23574670456,100.58822787199712,121.57381568041339,45.27696372592433,-175.37795193378406,-66.7701277872472,-108.60782414653686
2024-11-25,21916.7,21750.0,21916.7,21708.3,15400000.0,0.0077,HPG,21864.6,21847.233333333334,22186.71469724201,21794.709975565063,21725.217419536984,22083.00462598833,22114.585,23165.170190865094,21063.999809134904,105.31049730971168,112.889971703241,48.26318558621444,-156.52775915281018,-84.72165406035981,-71.80610509245037
2024-11-26,21958.3,21916.7,22083.3,21833.3,15820000.0,0.0019,HPG,21958.3,21958.3,22167.08720435967,21809.147494473793,21814.233794466403,22065.7357265867,22085.415,23118.31525049642,21052.51474950358,100.75974750187503,104.82640229586664,49.010960904226174,-136.65677894944747,-95.10867903817736,-41.548099911270114
2024-11-27,21916.7,21958.3,22041.7,21750.0,9560000.0,-0.0019,HPG,21906.275,21902.8,22152.629951871302,21814.77233426553,21853.36,22053.444374725605,22056.25,23072.66951450942,21039.83048549058,93.56262268031253,100.31023070330464,48.25978523933916,-122.84952347445505,-100.6568479254329,-22.192675549022155
2024-11-28,22000.0,22041.7,22291.7,21916.7,16960000.0,0.0038,HPG,22052.1,22069.466666666664,22139.790790935673,21835.412420042754,21909.36042348955,22042.813802199857,22035.415,23037.709620569687,21033.120379430315,92.82957820314729,93.14521422449717,49.915140106562376,-103.9868643590089,-101.32285121214811,-2.664013146860796
2024-11-29,22291.7,22041.7,22291.7,21916.7,16649999.999999998,0.0133,HPG,22197.95,22166.7,22139.35767532818,21906.717230213744,22055.401823828346,22056.038839645622,22043.75,23051.936594050392,21035.563405949608,107.03460833149396,86.49198463703308,55.30744208828233,-64.75387656931343,-94.00905628358119,29.255179714267754
2024-12-02,22416.7,22458.3,22625.0,22291.7,22290000.0,0.0056,HPG,22437.525,22444.466666666664,22163.60162098309,21991.25457159894,22193.41645962733,22088.837523081052,22068.75,23088.403294018062,21049.096705981938,108.31785059353011,80.31398573438787,57.42288931823265,-23.30633483585916,-79.86851199403678,56.56217715817762
2024-12-03,22500.0,22375.0,22500.0,22166.7,18970000.0,0.0037,HPG,22416.675,22388.899999999998,22175.88283768234,22079.426367412227,22310.533162055337,22116.75008854091,22089.585,23127.358315224166,21051.811684775832,106.53086126542077,74.57727246764588,58.82168794386422,16.077423899307178,-60.67932481536799,76.75674871467517
2024-12-04,22250.0,22375.0,22375.0,22208.3,15010000.0,-0.0111,HPG,22270.825,22277.766666666666,22166.707397908856,22110.06653253456,22287.40993224167,22112.76549933239,22079.170000000002,23105.480374928607,21052.859625071396,98.92151403217643,87.10746729138548,53.17532425774097,26.807406681567954,-43.1819785159808,69.98938519754876
2024-12-05,23208.3,22250.0,23208.3,22000.0,53700000.0,0.0431,HPG,22906.225,22805.533333333336,22221.416242468702,22310.258898700147,22639.170163749295,22297.66879623299,22116.670000000002,23250.485791407053,20982.85420859295,160.30569160130665,80.8855053420008,66.46415525645693,111.35417488212988,-12.274747836358667,123.62892271848855
2024-12-06,23000.0,23208.3,23250.0,22916.7,28500000.0,-0.009,HPG,23041.675,23055.566666666666,22244.63470545375,22444.49383881574,22777.01410502541,22355.677429792984,22141.670000000002,23331.72852859243,20951.611471407574,148.85528505835617,89.98654067471497,62.323792996255335,159.70900267593242,22.122002266099553,137.58700040983288
2024-12-09,23041.7,23041.7,23250.0,22916.7,19140000.0,0.0018,HPG,23062.525,23069.466666666664,22211.71368944009,22566.980999873485,22878.113173348393,22356.820564749876,22139.590000000004,23322.844841795915,20956.335158204092,141.2013361256165,83.55893062652105,62.82308620025413,199.10028937847528,57.517659688574696,141.58262968990059
2024-12-10,23250.0,23083.3,23500.0,23000.0,39230000.0,0.009,HPG,23250.0,23250.0,22251.83415448763,22709.340957112378,23020.166595143986,22451.758152993636,22156.255,23393.73912595956,20918.77087404044,145.99409783092958,77.59043558176954,65.29704698376844,244.30998363968683,94.87612447879712,149.4338591608897
2024-12-11,23125.0,23250.0,23458.3,23000.0,20440000.0,-0.0054,HPG,23177.075,23194.433333333334,22274.257658415274,22808.10417873322,23060.216950875216,22494.22769730837,22185.420000000002,23486.988297094664,20883.85170290534,135.56594798586318,80.97683304021457,62.60469517547079,266.9750149424617,129.29590257153004,137.67911237093168
2024-12-12,22916.7,23125.0,23250.0,22791.7,25160000.0,-0.009,HPG,22968.775,22986.13333333333,22322.887962395707,22854.038660116872,23005.414568040655,22551.23076301921,22235.42,23569.936679867285,20900.90332013271,125.88266598687295,90.07134496591348,58.291422989311556,265.0735435706483,156.4514307713537,108.62211279929463
2024-12-13,22666.7,22750.0,22833.3,22583.3,20720000.0,-0.0109,HPG,22687.5,22694.433333333334,22385.995983177025,22846.85723866343,22876.061953698474,22598.152310220285,22289.59,23600.394840587327,20978.785159412673,116.8910469878106,101.49482032549109,53.525005269739296,240.6199857315296,173.28514176338888,67.33484396814072
2024-12-16,22500.0,22666.7,22791.7,22375.0,19980000.0,-0.0074,HPG,22541.675,22555.566666666666,22444.26839437132,22809.104127327042,22732.43645962733,22624.73552000301,22339.59,23598.85581099415,21080.32418900585,108.54168648868128,106.15233315938463,50.55645549261535,205.42110154723923,179.71233372015897,25.708767827080266
2024-12-17,22500.0,22500.0,22583.3,22375.0,12970000.0,0.0,HPG,22489.575,22486.100000000002,22492.980131381813,22775.395987413787,22643.681959345,22653.04267181305,22404.175,23546.177320719285,21262.172679280713,100.78870888234691,98.57002364800002,50.55645549261535,175.50264696926752,178.8703963699807,-3.367749400713194
2024-12-18,22791.7,22500.0,22791.7,22458.3,15350000.0,0.013,HPG,22708.35,22680.566666666666,22573.943252745517,22798.220879798504,22700.253212874082,22707.70558220671,22477.095,23512.455095965517,21441.734904034485,114.42522967646504,91.52930767314288,55.55848933894967,173.33174783303184,177.76266666259096,-4.430918829559118
2024-12-19,22375.0,22500.0,22625.0,22333.3,36400000.0,-0.0183,HPG,22427.075,22444.433333333334,22600.947259784338,22741.254219099388,22576.036871823828,22688.200355985686,22518.760000000002,23458.255962066247,21579.264037933757,106.25199898528896,114.75578569648987,48.0761341227312,136.41458471680016,169.4930502734328,-33.078465556632636
2024-12-20,22250.0,22375.0,22458.3,22250.0,16500000.0,-0.0056,HPG,22302.075,22319.433333333334,22631.85773903134,22668.623875814177,22451.51494635799,22687.28857191155,22543.760000000002,23421.71697628783,21665.803023712175,98.66257048633976,115.48751528959774,46.07169319071352,95.96478928707802,154.78739807616185,-58.82260878908383
2024-12-23,22500.0,22291.7,22541.7,22291.7,15480000.0,0.0112,HPG,22458.35,22444.466666666664,22652.782475370117,22650.72353697241,22470.047052512706,22692.08595319517,22572.925,23400.48182234664,21745.36817765336,109.47238688017264,107.23840705462648,50.51542883143566,83.12275823203527,140.45447010733653,-57.331711875301266
2024-12-24,22250.0,22416.7,22416.7,22166.7,16149999.999999998,-0.0111,HPG,22270.85,22277.8,22664.01015043872,22589.3518442972,22386.003935629586,22681.403413153843,22587.510000000002,23378.95120611628,21796.068793883725,101.65293067444603,117.43566369358173,46.398093414067986,52.17105004666155,122.79778609520153,-70.62673604853998
2024-12-25,22625.0,22291.7,22625.0,22291.7,20570000.0,0.0169,HPG,22541.675,22513.899999999998,22673.316419722923,22604.062528122737,22477.30492941841,22686.58263600305,22622.925,23348.638604161522,21897.211395838476,121.17772134055701,109.04740200118304,52.63444735381205,57.24112425986823,109.68645372813488,-52.44532946826665
2024-12-26,22500.0,22625.0,22666.7,22375.0,11970000.0,-0.0055,HPG,22510.425,22513.899999999998,22692.034864549172,22593.618779253185,22485.990553359683,22693.672031393577,22647.925,23315.396445083574,21980.453554916425,112.52216981623151,110.18687328681283,50.52429315327313,50.589574150442786,97.86707781259648,-47.27750366215369
2024-12-27,22375.0,22500.0,22500.0,22333.3,13670000.0,-0.0056,HPG,22395.825,22402.766666666666,22702.872786823456,22561.544701115043,22443.594161490684,22686.36442122428,22652.09,23311.189222305762,21992.99077769424,104.48487197221498,111.2449537663262,48.4332064954467,34.83021638208811,85.25970552649481,-50.4294891444067
2024-12-30,22291.7,22333.3,22375.0,22208.3,14600000.0,-0.0037,HPG,22291.675000000003,22291.666666666668,22702.311840157112,22518.48592330931,22385.58153020892,22672.54422372777,22645.84,23316.60503502529,21975.07496497471,97.02166683134249,109.24888564016,47.0361210889502,15.441201419620484,71.29600470511994,-55.85480328549946
2024-12-31,22208.3,22291.7,22291.7,22166.7,12300000.0,-0.0037,HPG,22218.75,22222.233333333334,22702.406401146844,22466.05199478072,22317.847809147373,22654.645069717433,22631.254999999997,23327.57082814716,21934.939171852835,90.09154777196089,107.40253666586295,45.61733989572939,-6.578581829257018,55.721087398244556,-62.299669227501575
2025-01-02,22500.0,22250.0,22541.7,22250.0,17950000.0,0.0131,HPG,22447.925,22430.566666666666,22705.875269665878,22473.708103220757,22387.44302653868,22652.282694229292,22643.754999999997,23319.938131455605,21967.57186854439,104.49215150253517,99.7309269040156,51.165692103867244,-0.486063499130978,44.479657218769454,-44.96572071790043
2025-01-03,22166.7,22416.7,22500.0,22166.7,15840000.0,-0.0148,HPG,22250.025,22277.8,22674.997863856934,22419.75123867194,22303.10243929983,22574.75767138734,22591.675,23244.83511054101,21938.514889458987,97.02842639521123,116.4144321251573,45.458736388667674,-22.29521792995365,31.124682189024835,-53.41990011897849
2025-01-06,21708.3,22166.7,22250.0,21708.3,18300000.0,-0.0207,HPG,21843.725,21888.86666666667,22609.06869425864,22290.130755549915,22075.878667419536,22488.245203796425,22527.09,23260.737521563777,21793.442478436224,90.097824509839,140.84197268764618,39.01355487585927,-75.69560709450161,9.760624332319544,-85.45623142682115
2025-01-07,21708.3,21791.7,22000.0,21708.3,17280000.0,0.0,HPG,21781.225,21805.533333333336,22549.474333525883,22178.746815801052,21935.450835686053,22413.86288448337,22460.42,23238.180562804875,21682.65943719512,83.66226561627907,130.78183178138573,39.01355487585927,-116.67089083202882,-15.525678700550127,-101.14521213147869
2025-01-08,21875.0,21708.3,21875.0,21625.0,15550000.0,0.0077,HPG,21812.5,21791.666666666668,22439.542279336285,22113.54185092,21912.32987012987,22323.198875021164,22391.67,23116.867373062432,21666.472626937564,89.59353235797349,121.44027236842962,42.45458800978731,-134.14644486191537,-39.24983193282318,-94.89661292909219
2025-01-09,21666.7,21916.7,21916.7,21583.3,11080000.0,-0.0095,HPG,21708.35,21722.233333333334,22372.330053859274,22020.214958117867,21818.475313382267,22261.97336244156,22318.754999999997,23026.539535978518,21610.970464021477,83.19399433240396,127.64453862782746,39.45862891585197,-162.9259080493066,-63.98504715611986,-98.94086089318674
2025-01-10,21291.7,21666.7,21750.0,21291.7,17130000.0,-0.0173,HPG,21406.275,21444.466666666664,22280.103707191698,21872.584418131377,21617.226871823827,22155.787489647853,22237.505,23024.882727785352,21450.12727221465,77.25156616580368,145.31278586869692,34.70976616858597,-213.53174492774997,-93.89438671044589,-119.63735821730408
2025-01-13,21583.3,21291.7,21708.3,21208.3,16290000.0,0.0137,HPG,21520.8,21499.966666666664,22216.609723878817,21799.364094758024,21604.244263128177,22093.424410563664,22183.335,22995.079783006786,21371.590216993212,92.56216858253188,134.93330116379,40.68747772680797,-227.48524396439097,-120.61255816123492,-106.87268580315606
2025-01-14,21541.7,21625.0,21666.7,21500.0,9190000.0,-0.0019,HPG,21562.525,21569.466666666664,22177.42062934549,21729.920119436458,21580.330750988145,22053.887950673095,22135.420000000002,22980.89306869978,21289.946931300223,85.95058511235104,128.26663679494774,40.12309764223609,-239.14356664022853,-144.31875985703363,-94.8248067831949
2025-01-15,21833.3,21666.7,21875.0,21583.3,13470000.0,0.0135,HPG,21781.225,21763.86666666667,22147.96807046687,21724.26443787448,21676.946979107848,22028.73903031849,22102.085,22939.568806034662,21264.601193965336,100.63982903289728,119.10473416673719,45.79855244994962,-222.29075886043938,-159.9131596577148,-62.37759920272458
2025-01-16,21916.7,21916.7,22041.7,21708.3,13450000.0,0.0038,HPG,21895.85,21888.899999999998,22111.888440552444,21735.75296668316,21768.50389045737,22000.003059346192,22058.335,22833.212694323287,21283.45730567671,99.40841267340473,110.5972531548274,47.33606223496507,-199.90077260721228,-167.91068224761432,-31.990090359597957
2025-01-17,22083.3,21916.7,22083.3,21750.0,16739999.999999998,0.0076,HPG,21999.975,21972.2,22064.301808836608,21777.020873787926,21888.732811970636,21981.808665875207,22043.75,22804.381376244888,21283.118623755112,104.20781176816142,102.69744935805402,50.36498888474036,-166.79066061271806,-167.68667792063508,0.8960173079170204
2025-01-20,22041.7,22083.3,22291.7,22041.7,11590000.0,-0.0019,HPG,22104.2,22125.033333333336,22052.561045992406,21806.03409594137,21947.163924336535,21977.072064311127,22033.335,22787.754417831933,21278.915582168065,96.76439664186418,98.33334583247863,49.59790688228471,-142.26745992629003,-162.60283432176607,20.335374395476038
2025-01-21,21916.7,22166.7,22166.7,21833.3,12510000.0,-0.0056999999999999,HPG,21958.35,21972.233333333334,22028.64060932021,21809.245970802203,21935.50867871259,21957.40018662268,22004.170000000002,22727.069378891607,21281.270621108397,89.85265402458818,100.23810684444445,47.26829100678608,-131.4043544320666,-156.36313834382617,24.958783911759554
2025-01-22,21791.7,22000.0,22000.0,21791.7,12340000.0,-0.0056999999999999,HPG,21843.775,21861.13333333333,22007.768277248535,21790.174095386225,21880.573862224734,21936.988048711173,21981.254999999997,22700.389106446422,21262.120893553572,83.43460730854616,102.00681349841271,44.9924331605505,-131.3673987949187,-151.3639904340447,19.996591639125995
