Date,Price,Open,High,Low,Vol.,Change %,Ticker
6/10/2016,"26,132","25,917","26,456","25,917",1520000.0,0.83%,VCB
6/9/2016,"25,917","25,809","26,025","25,701",691470.0,0.42%,VCB
6/8/2016,"25,809","25,917","26,186","25,755",1570000.0,-0.42%,VCB
6/7/2016,"25,917","25,863","26,025","25,701",750980.0,0.63%,VCB
6/6/2016,"25,755","25,378","26,132","25,378",1350000.0,1.06%,VCB
6/3/2016,"25,486","25,324","25,593","25,324",758680.0,0.43%,VCB
6/2/2016,"25,378","25,216","25,486","25,109",500900.0,0.43%,VCB
6/1/2016,"25,270","25,055","25,324","25,055",639050.0,0.43%,VCB
5/31/2016,"25,162","25,270","25,593","25,109",844660.0,-0.21%,VCB
5/30/2016,"25,216","24,624","25,216","24,462",921870.0,3.31%,VCB
5/27/2016,"24,408","24,462","24,570","24,139",1020000.0,0.00%,VCB
5/26/2016,"24,408","24,785","24,947","24,408",1250000.0,-1.52%,VCB
5/25/2016,"24,785","25,055","25,162","24,785",469370.0,0.22%,VCB
5/24/2016,"24,731","25,001","25,055","24,516",1310000.0,-0.43%,VCB
5/23/2016,"24,839","25,486","25,755","24,839",1210000.0,-2.74%,VCB
5/20/2016,"25,540","26,186","26,294","25,432",1790000.0,-1.45%,VCB
5/19/2016,"25,917","26,402","26,402","25,917",693970.0,-1.84%,VCB
5/18/2016,"26,402","26,025","26,833","25,971",2170000.0,1.45%,VCB
5/17/2016,"26,025","25,971","26,294","25,809",1140000.0,0.00%,VCB
5/16/2016,"26,025","25,540","26,025","25,432",649900.0,1.47%,VCB
5/13/2016,"25,647","25,863","26,025","25,324",1170000.0,-0.84%,VCB
5/12/2016,"25,863","26,402","26,563","25,863",841920.0,-2.04%,VCB
5/11/2016,"26,402","26,186","26,509","26,025",1230000.0,0.82%,VCB
5/10/2016,"26,186","25,863","26,186","25,647",938390.0,1.25%,VCB
5/9/2016,"25,863","26,186","26,563","25,863",1430000.0,-1.23%,VCB
5/6/2016,"26,186","25,540","26,294","25,432",2630000.0,3.18%,VCB
5/5/2016,"25,378","25,055","25,755","24,947",1850000.0,2.17%,VCB
5/4/2016,"24,839","24,678","25,162","24,354",1290000.0,0.22%,VCB
4/29/2016,"24,785","24,570","25,216","24,570",1250000.0,-0.43%,VCB
4/28/2016,"24,893","24,785","25,216","24,624",1190000.0,0.44%,VCB
4/27/2016,"24,785","25,432","25,593","24,731",2060000.0,-2.54%,VCB
4/26/2016,"25,432","24,516","25,432","24,516",1440000.0,2.83%,VCB
4/25/2016,"24,731","24,731","25,216","24,731",2240000.0,0.43%,VCB
4/22/2016,"24,624","23,115","24,678","23,115",4270000.0,6.53%,VCB
4/21/2016,"23,115","23,061","23,277","22,953",1410000.0,0.23%,VCB
4/20/2016,"23,061","22,899","23,061","22,684",1330000.0,0.94%,VCB
4/19/2016,"22,846","22,953","23,330","22,738",1690000.0,-0.23%,VCB
4/15/2016,"22,899","22,899","23,438","22,792",2050000.0,0.47%,VCB
4/14/2016,"22,792","22,576","22,899","22,522",1330000.0,0.96%,VCB
4/13/2016,"22,576","22,792","22,846","22,522",1090000.0,-0.48%,VCB
4/12/2016,"22,684","22,415","22,953","22,091",1670000.0,1.20%,VCB
4/11/2016,"22,415","22,307","22,630","22,037",1700000.0,0.48%,VCB
4/8/2016,"22,307","22,361","22,468","22,253",1130000.0,-0.72%,VCB
4/7/2016,"22,468","22,738","22,738","22,145",1020000.0,-0.72%,VCB
4/6/2016,"22,630","22,091","22,630","22,037",1590000.0,2.44%,VCB
4/5/2016,"22,091","22,037","22,307","21,930",1050000.0,0.25%,VCB
4/4/2016,"22,037","22,199","22,253","21,822",757120.0,0.00%,VCB
4/1/2016,"22,037","22,091","22,307","21,983",955820.0,-0.24%,VCB
3/31/2016,"22,091","22,630","22,738","22,091",1620000.0,-2.61%,VCB
3/30/2016,"22,684","22,415","22,792","22,415",765680.0,0.24%,VCB
3/29/2016,"22,630","23,115","23,115","22,630",561380.0,-1.87%,VCB
3/28/2016,"23,061","23,115","23,169","22,953",919700.0,0.00%,VCB
3/25/2016,"23,061","22,630","23,061","22,415",2380000.0,1.66%,VCB
3/24/2016,"22,684","23,115","23,169","22,630",1420000.0,-1.86%,VCB
3/23/2016,"23,115","23,330","23,330","23,061",1110000.0,-0.92%,VCB
3/22/2016,"23,330","23,169","23,330","23,061",1020000.0,0.93%,VCB
3/21/2016,"23,115","23,330","23,654","23,061",3210000.0,0.94%,VCB
3/18/2016,"22,899","22,953","23,061","22,738",6110000.0,-0.47%,VCB
3/17/2016,"23,007","23,438","23,546","23,007",1850000.0,-1.16%,VCB
3/16/2016,"23,277","22,684","23,438","22,684",3210000.0,2.86%,VCB
3/15/2016,"22,630","22,361","22,684","22,361",2230000.0,0.72%,VCB
3/14/2016,"22,468","22,468","22,468","22,253",1390000.0,0.24%,VCB
3/11/2016,"22,415","22,522","22,576","22,361",879820.0,0.00%,VCB
3/10/2016,"22,415","22,361","22,468","22,091",1110000.0,0.48%,VCB
3/9/2016,"22,307","22,468","22,576","22,253",808810.0,-0.48%,VCB
3/8/2016,"22,415","22,522","22,630","22,307",1340000.0,-0.48%,VCB
3/7/2016,"22,522","22,630","22,738","22,468",977920.0,0.00%,VCB
3/4/2016,"22,522","22,415","22,899","22,361",1170000.0,0.48%,VCB
3/3/2016,"22,415","22,576","22,684","22,361",800230.0,-0.24%,VCB
3/2/2016,"22,468","22,145","22,576","22,091",1120000.0,2.45%,VCB
3/1/2016,"21,930","22,091","22,361","21,930",1460000.0,-0.73%,VCB
2/29/2016,"22,091","22,522","22,630","22,091",1530000.0,-2.38%,VCB
2/26/2016,"22,630","22,630","22,630","22,253",849520.0,0.48%,VCB
2/25/2016,"22,522","22,899","23,169","22,415",2130000.0,-1.18%,VCB
2/24/2016,"22,792","22,091","23,169","21,930",2850000.0,3.17%,VCB
2/23/2016,"22,091","21,930","22,415","21,930",1950000.0,1.48%,VCB
2/22/2016,"21,768","21,606","21,822","21,552",1130000.0,0.75%,VCB
2/19/2016,"21,606","21,876","21,876","21,606",815940.0,-0.50%,VCB
2/18/2016,"21,714","21,552","22,037","21,499",1270000.0,1.25%,VCB
2/17/2016,"21,445","21,714","21,876","21,445",1430000.0,-1.24%,VCB
2/16/2016,"21,714","21,606","21,983","21,606",671900.0,0.00%,VCB
2/15/2016,"21,714","21,445","21,876","21,229",1380000.0,0.50%,VCB
2/5/2016,"21,606","21,337","21,768","21,337",462170.0,0.25%,VCB
2/4/2016,"21,552","21,552","21,876","21,552",493960.0,1.01%,VCB
2/3/2016,"21,337","21,552","21,552","21,175",1380000.0,-1.98%,VCB
2/2/2016,"21,768","21,768","21,983","21,714",1040000.0,-0.74%,VCB
2/1/2016,"21,930","22,307","22,361","21,930",384690.0,-1.69%,VCB
1/29/2016,"22,307","21,822","22,307","21,714",1760000.0,2.22%,VCB
1/28/2016,"21,822","21,714","21,983","21,714",968390.0,0.00%,VCB
1/27/2016,"21,822","22,253","22,253","21,822",1000000.0,-0.25%,VCB
1/26/2016,"21,876","21,822","22,253","21,714",1130000.0,-2.63%,VCB
1/25/2016,"22,468","21,552","22,576","21,552",2360000.0,5.30%,VCB
1/22/2016,"21,337","21,552","21,606","20,798",1340000.0,0.51%,VCB
1/21/2016,"21,229","21,283","21,552","21,067",1130000.0,-1.50%,VCB
1/20/2016,"21,552","21,552","22,091","21,283",1260000.0,-0.75%,VCB
1/19/2016,"21,714","20,798","21,768","20,798",1330000.0,4.40%,VCB
1/18/2016,"20,798","21,283","21,552","20,475",2780000.0,-4.93%,VCB
1/15/2016,"21,876","22,522","22,630","21,876",1520000.0,-2.87%,VCB
1/14/2016,"22,522","22,522","22,738","22,361",1100000.0,-1.18%,VCB
1/13/2016,"22,792","23,061","23,115","22,792",773100.0,-0.93%,VCB
1/12/2016,"23,007","22,630","23,007","22,630",828640.0,1.91%,VCB
1/11/2016,"22,576","22,738","22,846","22,522",1280000.0,-0.71%,VCB
1/8/2016,"22,738","22,792","22,953","22,468",1170000.0,-0.70%,VCB
1/7/2016,"22,899","23,061","23,115","22,630",1610000.0,-1.17%,VCB
1/6/2016,"23,169","22,899","23,277","22,899",1200000.0,1.18%,VCB
1/5/2016,"22,899","23,115","23,384","22,846",1950000.0,-1.62%,VCB
1/4/2016,"23,277","23,600","23,708","22,953",1310000.0,-1.59%,VCB
10/1/2025,"83,400.00","83,400.00","84,000.00","83,400.00",468900.0,0.36%,PNJ
9/30/2025,"83,100.00","83,500.00","84,400.00","83,100.00",268100.0,-0.48%,PNJ
9/29/2025,"83,500.00","85,000.00","85,000.00","83,400.00",285800.0,-1.42%,PNJ
9/26/2025,"84,700.00","85,500.00","85,900.00","84,500.00",448400.0,-0.12%,PNJ
9/25/2025,"84,800.00","86,275.70","86,374.00","84,800.00",766900.0,-1.60%,PNJ
9/24/2025,"86,177.30","86,472.40","86,472.40","85,095.20",168700.0,-0.34%,PNJ
9/23/2025,"86,472.40","86,374.00","86,570.80","84,800.00",346000.0,0.00%,PNJ
9/22/2025,"86,472.40","87,554.60","88,243.20","85,587.00",464800.0,-0.68%,PNJ
9/19/2025,"87,062.70","87,554.60","87,554.60","86,472.40",437800.0,-1.18%,PNJ
9/18/2025,"88,100.00","88,000.00","89,200.00","87,500.00",426000.0,1.15%,PNJ
9/17/2025,"87,100.00","88,700.00","90,500.00","87,100.00",618200.0,-1.80%,PNJ
9/16/2025,"88,700.00","88,200.00","89,900.00","87,900.00",679700.0,0.57%,PNJ
9/15/2025,"88,200.00","88,000.00","88,200.00","87,300.00",485200.0,0.23%,PNJ
9/12/2025,"88,000.00","86,500.00","88,700.00","86,100.00",764100.0,2.09%,PNJ
9/11/2025,"86,200.00","86,500.00","86,500.00","85,200.00",458100.0,0.00%,PNJ
9/10/2025,"86,200.00","85,700.00","86,500.00","85,100.00",357000.0,0.58%,PNJ
9/9/2025,"85,700.00","85,600.00","85,800.00","84,500.00",432300.0,1.06%,PNJ
9/8/2025,"84,800.00","86,500.00","87,200.00","84,800.00",749500.0,-2.75%,PNJ
9/5/2025,"87,200.00","88,600.00","88,600.00","87,200.00",620800.0,-1.36%,PNJ
9/4/2025,"88,400.00","86,800.00","89,400.00","86,300.00",1620000.0,2.43%,PNJ
9/3/2025,"86,300.00","85,600.00","86,600.00","85,100.00",659000.0,0.82%,PNJ
8/29/2025,"85,600.00","85,600.00","85,900.00","85,400.00",677700.0,0.00%,PNJ
8/28/2025,"85,600.00","85,300.00","86,000.00","85,100.00",688500.0,0.35%,PNJ
8/27/2025,"85,300.00","86,900.00","86,900.00","84,900.00",1320000.0,1.31%,PNJ
8/26/2025,"84,200.00","82,900.00","84,400.00","82,900.00",383400.0,0.84%,PNJ
8/25/2025,"83,500.00","84,900.00","85,500.00","83,500.00",533900.0,-1.53%,PNJ
8/22/2025,"84,800.00","86,000.00","86,000.00","84,300.00",878100.0,-0.93%,PNJ
8/21/2025,"85,600.00","85,300.00","85,700.00","84,600.00",670700.0,0.35%,PNJ
8/20/2025,"85,300.00","85,100.00","85,600.00","84,500.00",964900.0,0.47%,PNJ
8/19/2025,"84,900.00","85,000.00","85,300.00","84,600.00",680000.0,-0.12%,PNJ
8/18/2025,"85,000.00","86,200.00","86,300.00","84,400.00",1040000.0,-1.39%,PNJ
8/15/2025,"86,200.00","88,000.00","88,000.00","86,000.00",808800.0,-2.05%,PNJ
8/14/2025,"88,000.00","88,000.00","88,200.00","86,400.00",789700.0,0.00%,PNJ
8/13/2025,"88,000.00","87,500.00","89,100.00","86,900.00",1130000.0,0.57%,PNJ
8/12/2025,"87,500.00","86,500.00","87,500.00","86,500.00",777800.0,1.16%,PNJ
8/11/2025,"86,500.00","86,300.00","87,000.00","86,000.00",518400.0,0.82%,PNJ
8/8/2025,"85,800.00","87,000.00","87,000.00","85,700.00",752900.0,-0.69%,PNJ
8/7/2025,"86,400.00","86,500.00","87,900.00","86,200.00",551700.0,0.12%,PNJ
8/6/2025,"86,300.00","85,500.00","86,600.00","85,500.00",446600.0,0.94%,PNJ
8/5/2025,"85,500.00","86,400.00","86,600.00","85,500.00",1010000.0,-1.16%,PNJ
8/4/2025,"86,500.00","86,000.00","86,900.00","84,000.00",775500.0,-4.21%,PNJ
8/1/2025,"90,300.00","84,300.00","90,300.00","83,600.00",1140000.0,6.99%,PNJ
7/31/2025,"84,400.00","84,600.00","85,300.00","83,800.00",541500.0,-1.29%,PNJ
7/30/2025,"85,500.00","84,200.00","85,500.00","83,800.00",720900.0,1.42%,PNJ
7/29/2025,"84,300.00","86,100.00","86,200.00","84,300.00",1560000.0,-1.98%,PNJ
7/28/2025,"86,000.00","86,400.00","86,500.00","85,900.00",691100.0,-0.46%,PNJ
7/25/2025,"86,400.00","86,000.00","86,700.00","86,000.00",489900.0,0.47%,PNJ
7/24/2025,"86,000.00","86,000.00","86,300.00","85,100.00",560300.0,0.00%,PNJ
7/23/2025,"86,000.00","85,900.00","86,100.00","85,400.00",382100.0,0.12%,PNJ
7/22/2025,"85,900.00","85,000.00","86,000.00","84,100.00",479000.0,1.06%,PNJ
7/21/2025,"85,000.00","86,200.00","86,500.00","85,000.00",460300.0,-1.39%,PNJ
7/18/2025,"86,200.00","86,200.00","87,300.00","86,000.00",471000.0,-0.12%,PNJ
7/17/2025,"86,300.00","87,500.00","88,500.00","86,300.00",958100.0,-1.93%,PNJ
7/16/2025,"88,000.00","86,000.00","88,000.00","85,300.00",763400.0,1.50%,PNJ
7/15/2025,"86,700.00","87,600.00","87,700.00","86,700.00",680600.0,-1.03%,PNJ
7/14/2025,"87,600.00","83,800.00","87,600.00","83,600.00",1850000.0,5.29%,PNJ
7/11/2025,"83,200.00","82,300.00","83,500.00","82,300.00",676900.0,1.09%,PNJ
7/10/2025,"82,300.00","83,000.00","83,100.00","82,000.00",596100.0,-0.60%,PNJ
7/9/2025,"82,800.00","83,000.00","83,400.00","82,100.00",660500.0,0.61%,PNJ
7/8/2025,"82,300.00","82,700.00","82,900.00","82,300.00",484900.0,-0.24%,PNJ
7/7/2025,"82,500.00","83,000.00","83,300.00","82,000.00",331700.0,-0.24%,PNJ
7/4/2025,"82,700.00","82,500.00","83,600.00","82,500.00",382300.0,0.24%,PNJ
7/3/2025,"82,500.00","82,900.00","84,100.00","82,200.00",903400.0,-0.48%,PNJ
7/2/2025,"82,900.00","83,300.00","84,100.00","82,900.00",846400.0,-0.60%,PNJ
7/1/2025,"83,400.00","83,200.00","83,400.00","82,000.00",924400.0,0.36%,PNJ
6/30/2025,"83,100.00","82,300.00","83,300.00","82,200.00",916200.0,1.47%,PNJ
6/27/2025,"81,900.00","81,500.00","82,300.00","80,900.00",801100.0,1.24%,PNJ
6/26/2025,"80,900.00","79,600.00","81,400.00","79,500.00",851400.0,1.63%,PNJ
6/25/2025,"79,600.00","80,300.00","80,600.00","79,500.00",487600.0,-0.75%,PNJ
6/24/2025,"80,200.00","80,600.00","81,000.00","80,000.00",372900.0,-0.37%,PNJ
6/23/2025,"80,500.00","79,500.00","80,500.00","78,600.00",598300.0,1.13%,PNJ
6/20/2025,"79,600.00","80,200.00","80,500.00","79,500.00",499500.0,-0.87%,PNJ
6/19/2025,"80,300.00","80,000.00","80,700.00","79,500.00",245700.0,0.38%,PNJ
6/18/2025,"80,000.00","80,600.00","81,100.00","79,300.00",764700.0,-1.36%,PNJ
6/17/2025,"81,100.00","82,000.00","82,200.00","80,600.00",485300.0,-1.10%,PNJ
6/16/2025,"82,000.00","78,000.00","82,500.00","77,800.00",1580000.0,5.13%,PNJ
6/13/2025,"78,000.00","78,000.00","79,400.00","77,200.00",910500.0,-0.38%,PNJ
6/12/2025,"78,300.00","77,200.00","78,600.00","77,100.00",1060000.0,3.03%,PNJ
6/11/2025,"76,000.00","76,800.00","76,800.00","75,700.00",403500.0,-0.13%,PNJ
6/10/2025,"76,100.00","74,500.00","76,600.00","74,500.00",626600.0,2.01%,PNJ
6/9/2025,"74,600.00","75,700.00","75,900.00","74,200.00",690600.0,-1.45%,PNJ
6/6/2025,"75,700.00","77,900.00","77,900.00","75,700.00",1270000.0,-2.82%,PNJ
6/5/2025,"77,900.00","78,600.00","78,800.00","77,800.00",1000000.0,-1.27%,PNJ
6/4/2025,"78,900.00","78,400.00","78,900.00","77,700.00",1160000.0,1.41%,PNJ
6/3/2025,"77,800.00","78,000.00","79,200.00","77,700.00",1640000.0,-0.51%,PNJ
6/2/2025,"78,200.00","77,000.00","79,600.00","77,000.00",3000000.0,-5.21%,PNJ
5/30/2025,"82,500.00","86,000.00","86,000.00","81,800.00",1050000.0,-1.79%,PNJ
5/29/2025,"84,000.00","84,700.00","84,700.00","82,600.00",2350000.0,5.93%,PNJ
5/28/2025,"79,300.00","80,800.00","80,900.00","78,900.00",773000.0,-1.25%,PNJ
5/27/2025,"80,300.00","81,000.00","81,000.00","80,000.00",538400.0,-0.25%,PNJ
5/26/2025,"80,500.00","80,000.00","80,500.00","78,000.00",744800.0,1.90%,PNJ
5/23/2025,"79,000.00","79,000.00","80,000.00","78,000.00",660300.0,0.13%,PNJ
5/22/2025,"78,900.00","80,000.00","80,500.00","78,500.00",1050000.0,-2.23%,PNJ
5/21/2025,"80,700.00","82,600.00","82,600.00","80,100.00",681100.0,-1.94%,PNJ
5/20/2025,"82,300.00","81,900.00","82,600.00","81,000.00",1120000.0,0.86%,PNJ
5/19/2025,"81,600.00","80,900.00","83,100.00","79,900.00",959400.0,0.74%,PNJ
5/16/2025,"81,000.00","84,000.00","84,300.00","81,000.00",1440000.0,-4.03%,PNJ
5/15/2025,"84,400.00","87,000.00","87,000.00","84,000.00",1450000.0,-1.86%,PNJ
5/14/2025,"86,000.00","82,200.00","86,400.00","82,100.00",2680000.0,4.62%,PNJ
5/13/2025,"82,200.00","79,500.00","84,100.00","79,500.00",4000000.0,4.58%,PNJ
5/12/2025,"78,600.00","77,000.00","78,600.00","76,000.00",1460000.0,2.88%,PNJ
5/9/2025,"76,400.00","74,200.00","76,500.00","74,200.00",2040000.0,3.24%,PNJ
5/8/2025,"74,000.00","72,000.00","74,400.00","72,000.00",1630000.0,1.65%,PNJ
5/7/2025,"72,800.00","73,200.00","73,300.00","72,300.00",1250000.0,-1.09%,PNJ
5/6/2025,"73,600.00","70,900.00","73,600.00","70,900.00",1830000.0,3.95%,PNJ
5/5/2025,"70,800.00","71,600.00","72,200.00","70,300.00",809800.0,-0.42%,PNJ
4/29/2025,"71,100.00","70,500.00","71,100.00","70,400.00",626100.0,0.42%,PNJ
4/28/2025,"70,800.00","70,100.00","71,000.00","70,000.00",864400.0,1.00%,PNJ
4/25/2025,"70,100.00","71,400.00","71,400.00","69,600.00",1510000.0,-1.27%,PNJ
4/24/2025,"71,000.00","69,000.00","71,400.00","69,000.00",1220000.0,3.20%,PNJ
4/23/2025,"68,800.00","69,000.00","69,700.00","68,000.00",1320000.0,2.53%,PNJ
4/22/2025,"67,100.00","69,500.00","69,600.00","64,700.00",2460000.0,-3.45%,PNJ
4/21/2025,"69,500.00","72,500.00","73,500.00","69,500.00",1130000.0,-4.14%,PNJ
4/18/2025,"72,500.00","70,500.00","72,900.00","70,300.00",1100000.0,3.87%,PNJ
4/17/2025,"69,800.00","68,100.00","70,000.00","67,700.00",1650000.0,1.75%,PNJ
4/16/2025,"68,600.00","71,200.00","71,200.00","68,200.00",1790000.0,-4.06%,PNJ
4/15/2025,"71,500.00","73,300.00","73,400.00","70,000.00",1940000.0,-2.99%,PNJ
4/14/2025,"73,700.00","73,900.00","75,800.00","73,000.00",1870000.0,2.79%,PNJ
4/11/2025,"71,700.00","71,700.00","71,700.00","71,300.00",3660000.0,6.86%,PNJ
4/10/2025,"67,100.00","67,100.00","67,100.00","67,100.00",59600.0,6.85%,PNJ
4/9/2025,"62,800.00","62,800.00","66,600.00","62,800.00",3790000.0,-6.96%,PNJ
4/8/2025,"67,500.00","69,500.00","71,200.00","67,500.00",1430000.0,-6.90%,PNJ
4/4/2025,"72,500.00","71,500.00","73,000.00","71,500.00",4120000.0,-5.60%,PNJ
4/3/2025,"76,800.00","80,000.00","81,100.00","76,800.00",2630000.0,-6.91%,PNJ
4/2/2025,"82,500.00","83,500.00","84,300.00","82,500.00",727000.0,-1.08%,PNJ
4/1/2025,"83,400.00","83,300.00","83,700.00","82,600.00",411800.0,0.12%,PNJ
3/31/2025,"83,300.00","82,000.00","83,300.00","82,000.00",1000000.0,1.59%,PNJ
3/28/2025,"82,000.00","84,900.00","85,000.00","82,000.00",3240000.0,-3.42%,PNJ
3/27/2025,"84,900.00","86,600.00","86,800.00","84,900.00",1250000.0,-1.96%,PNJ
3/26/2025,"86,600.00","87,800.00","88,300.00","86,600.00",558200.0,-1.37%,PNJ
3/25/2025,"87,800.00","88,500.00","88,600.00","87,000.00",664500.0,-0.79%,PNJ
3/24/2025,"88,500.00","89,900.00","89,900.00","88,300.00",268100.0,-1.23%,PNJ
3/21/2025,"89,600.00","89,800.00","89,800.00","88,800.00",229700.0,-0.22%,PNJ
3/20/2025,"89,800.00","89,600.00","90,300.00","88,500.00",863300.0,1.81%,PNJ
3/19/2025,"88,200.00","88,700.00","89,800.00","88,100.00",469000.0,0.00%,PNJ
3/18/2025,"88,200.00","87,900.00","89,000.00","87,900.00",447000.0,0.34%,PNJ
3/17/2025,"87,900.00","87,900.00","88,400.00","85,900.00",1140000.0,0.57%,PNJ
3/14/2025,"87,400.00","90,100.00","91,000.00","87,000.00",1710000.0,-2.89%,PNJ
3/13/2025,"90,000.00","91,700.00","91,800.00","90,000.00",1100000.0,-1.10%,PNJ
3/12/2025,"91,000.00","93,400.00","93,400.00","91,000.00",1270000.0,-2.57%,PNJ
3/11/2025,"93,400.00","93,400.00","93,400.00","92,800.00",279600.0,0.11%,PNJ
3/10/2025,"93,300.00","93,900.00","93,900.00","93,300.00",318800.0,-0.64%,PNJ
3/7/2025,"93,900.00","93,500.00","94,200.00","93,100.00",352400.0,0.21%,PNJ
3/6/2025,"93,700.00","94,600.00","94,600.00","93,500.00",280100.0,0.75%,PNJ
3/5/2025,"93,000.00","94,000.00","94,300.00","93,000.00",693200.0,-1.27%,PNJ
3/4/2025,"94,200.00","94,100.00","94,600.00","93,900.00",258500.0,0.11%,PNJ
3/3/2025,"94,100.00","94,000.00","94,700.00","93,800.00",226000.0,0.11%,PNJ
2/28/2025,"94,000.00","94,700.00","94,800.00","93,500.00",578000.0,-0.74%,PNJ
2/27/2025,"94,700.00","95,700.00","95,800.00","94,700.00",244200.0,-0.94%,PNJ
2/26/2025,"95,600.00","95,500.00","95,600.00","94,800.00",621300.0,0.10%,PNJ
2/25/2025,"95,500.00","94,900.00","95,800.00","94,700.00",371600.0,0.95%,PNJ
2/24/2025,"94,600.00","94,500.00","95,100.00","94,400.00",195900.0,0.32%,PNJ
2/21/2025,"94,300.00","94,100.00","94,900.00","94,100.00",246200.0,0.21%,PNJ
2/20/2025,"94,100.00","94,800.00","94,900.00","94,000.00",344200.0,-0.95%,PNJ
2/19/2025,"95,000.00","93,600.00","95,000.00","93,600.00",322600.0,1.50%,PNJ
2/18/2025,"93,600.00","95,200.00","95,200.00","93,600.00",705200.0,-1.89%,PNJ
2/17/2025,"95,400.00","95,200.00","95,500.00","93,900.00",550700.0,-0.21%,PNJ
2/14/2025,"95,600.00","96,000.00","96,200.00","95,000.00",234900.0,0.63%,PNJ
2/13/2025,"95,000.00","95,500.00","95,600.00","94,600.00",230100.0,0.00%,PNJ
2/12/2025,"95,000.00","95,100.00","95,500.00","94,600.00",172000.0,0.53%,PNJ
2/11/2025,"94,500.00","95,300.00","95,900.00","94,500.00",290000.0,-0.74%,PNJ
2/10/2025,"95,200.00","97,500.00","97,500.00","95,000.00",637700.0,-2.56%,PNJ
2/7/2025,"97,700.00","98,196.90","98,892.60","97,203.00",558100.0,-1.31%,PNJ
2/6/2025,"98,992.00","97,799.40","99,389.60","97,700.00",1460000.0,1.43%,PNJ
2/5/2025,"97,600.60","97,501.20","97,700.00","97,302.40",391900.0,0.00%,PNJ
2/4/2025,"97,600.60","97,700.00","97,898.80","97,302.40",448400.0,0.10%,PNJ
2/3/2025,"97,501.20","97,302.40","97,998.10","97,004.30",486900.0,-0.10%,PNJ
1/24/2025,"97,600.00","97,300.00","98,000.00","97,200.00",460800.0,0.51%,PNJ
1/23/2025,"97,100.00","96,800.00","97,100.00","96,200.00",560300.0,1.36%,PNJ
1/22/2025,"95,800.00","95,900.00","96,000.00","95,600.00",235300.0,0.21%,PNJ
1/21/2025,"95,600.00","96,300.00","96,300.00","94,000.00",134500.0,-0.52%,PNJ
1/20/2025,"96,100.00","95,700.00","96,100.00","95,200.00",346700.0,0.95%,PNJ
1/17/2025,"95,200.00","95,500.00","95,500.00","94,900.00",96100.0,0.21%,PNJ
1/16/2025,"95,000.00","94,100.00","95,700.00","94,100.00",340300.0,0.74%,PNJ
1/15/2025,"94,300.00","95,000.00","95,800.00","93,600.00",414700.0,-1.15%,PNJ
1/14/2025,"95,400.00","95,600.00","95,600.00","94,400.00",414700.0,1.06%,PNJ
1/13/2025,"94,400.00","93,700.00","94,900.00","93,500.00",363500.0,0.64%,PNJ
1/10/2025,"93,800.00","95,500.00","95,500.00","93,800.00",308800.0,-1.37%,PNJ
1/9/2025,"95,100.00","96,000.00","96,000.00","95,100.00",166200.0,-0.94%,PNJ
1/8/2025,"96,000.00","94,600.00","96,600.00","94,300.00",286000.0,1.48%,PNJ
1/7/2025,"94,600.00","96,200.00","96,600.00","94,600.00",682800.0,-2.27%,PNJ
1/6/2025,"96,800.00","96,900.00","96,900.00","96,100.00",448400.0,0.21%,PNJ
1/3/2025,"96,600.00","97,500.00","97,900.00","96,200.00",455800.0,-1.33%,PNJ
1/2/2025,"97,900.00","98,000.00","98,000.00","97,500.00",356800.0,0.00%,PNJ
12/31/2024,"97,900.00","97,500.00","97,900.00","97,500.00",495200.0,0.41%,PNJ
12/30/2024,"97,500.00","97,500.00","98,500.00","97,200.00",806200.0,-0.10%,PNJ
12/27/2024,"97,600.00","97,600.00","97,600.00","97,000.00",413800.0,0.10%,PNJ
12/26/2024,"97,500.00","97,900.00","98,000.00","97,100.00",414800.0,-0.10%,PNJ
12/25/2024,"97,600.00","97,500.00","97,900.00","97,000.00",506000.0,0.41%,PNJ
12/24/2024,"97,200.00","97,300.00","97,300.00","96,000.00",508300.0,-0.10%,PNJ
12/23/2024,"97,300.00","97,000.00","97,800.00","96,900.00",344100.0,0.31%,PNJ
12/20/2024,"97,000.00","97,200.00","97,400.00","96,800.00",180800.0,-0.41%,PNJ
12/19/2024,"97,400.00","96,600.00","97,400.00","96,400.00",601400.0,-0.10%,PNJ
12/18/2024,"97,500.00","97,600.00","97,800.00","97,000.00",333700.0,-0.31%,PNJ
12/17/2024,"97,800.00","98,000.00","98,100.00","97,500.00",248300.0,-0.41%,PNJ
12/16/2024,"98,200.00","97,500.00","99,100.00","97,500.00",1230000.0,1.24%,PNJ
12/13/2024,"97,000.00","97,000.00","97,100.00","96,600.00",645100.0,0.21%,PNJ
12/12/2024,"96,800.00","96,800.00","98,100.00","96,200.00",1430000.0,0.00%,PNJ
12/11/2024,"96,800.00","96,700.00","97,000.00","96,200.00",1070000.0,-0.21%,PNJ
12/10/2024,"97,000.00","97,000.00","97,600.00","96,300.00",740300.0,0.21%,PNJ
12/9/2024,"96,800.00","96,700.00","97,400.00","96,600.00",919500.0,0.41%,PNJ
12/6/2024,"96,400.00","96,400.00","96,500.00","95,700.00",724900.0,0.42%,PNJ
12/5/2024,"96,000.00","94,400.00","96,700.00","94,400.00",1300000.0,1.91%,PNJ
12/4/2024,"94,200.00","93,700.00","94,300.00","93,500.00",654300.0,0.64%,PNJ
