Date,Price,Open,High,Low,Vol.,Change %,Ticker
2019-02-26,14669.6,14799.4,14799.4,14604.7,1760000.0,-0.66%,FPT
2019-02-25,14767.0,14783.2,14994.2,14750.7,2720000.0,0.66%,FPT
2019-02-22,14669.6,14539.8,14734.5,14410.0,3300000.0,0.89%,FPT
2019-02-21,14539.8,14507.3,14572.2,14377.5,1990000.0,-0.11%,FPT
2019-02-20,14556.0,14377.5,14620.9,14377.5,1330000.0,1.01%,FPT
2019-02-19,14410.0,14507.3,14653.4,14377.5,3910000.0,0.00%,FPT
2019-02-18,14410.0,14442.4,14474.9,14312.6,813250.0,0.45%,FPT
2019-02-15,14345.1,14361.3,14426.2,14280.1,1720000.0,-0.11%,FPT
2019-02-14,14361.3,14491.1,14572.2,14361.3,1640000.0,-0.67%,FPT
2019-02-13,14458.6,14280.1,14604.7,14280.1,2990000.0,1.48%,FPT
2019-02-12,14247.7,14280.1,14474.9,14247.7,1860000.0,-0.57%,FPT
2019-02-11,14328.8,13955.6,14377.5,13858.2,2660000.0,3.64%,FPT
2019-02-01,13825.8,14020.5,14020.5,13468.8,1590000.0,-1.39%,FPT
2019-01-31,14020.5,14053.0,14085.4,13923.1,1370000.0,0.00%,FPT
2019-01-30,14020.5,13793.3,14085.4,13760.9,1830000.0,1.65%,FPT
2019-01-29,13793.3,13760.9,13793.3,13631.0,1140000.0,0.95%,FPT
2019-01-28,13663.5,13793.3,13793.3,13663.5,574360.0,-0.71%,FPT
2019-01-25,13760.9,13760.9,13825.8,13728.4,566760.0,-0.12%,FPT
2019-01-24,13777.1,13760.9,13825.8,13744.6,622520.0,0.24%,FPT
2019-01-23,13744.6,13728.4,13760.9,13679.7,513640.0,0.00%,FPT
2019-01-22,13744.6,13793.3,13874.5,13744.6,375630.0,-0.35%,FPT
2019-01-21,13793.3,13696.0,13890.7,13696.0,657910.0,1.19%,FPT
2019-01-18,13631.0,13663.5,13793.3,13631.0,603080.0,0.00%,FPT
2019-01-17,13631.0,13793.3,13874.5,13631.0,1010000.0,-1.29%,FPT
2019-01-16,13809.6,13955.6,13955.6,13809.6,495400.0,-0.58%,FPT
